Ship_Name,Port_Name,ETA_Planned,Optimized_Priority,Queue_Time,Actual_Arrival,Actual_Berth,Actual_Departure,Delay_Hours,Waiting_Time_Hours
KM BK SIGUNTANG,TARAKAN,2025-07-10 08:00:00,0.5529882512736156,2025-07-09 18:43:41.815089959,2025-07-10 08:00:00,2025-07-10 08:00:00,2025-07-10 12:00:00,0.0,0.0
KM DOBONSOLO,MAKASSAR,2025-07-10 08:00:00,0.5151112942479853,2025-07-09 19:38:14.384176973,2025-07-10 08:00:00,2025-07-10 08:00:00,2025-07-10 11:00:00,0.0,0.0
KM TATAMAILAU,TIMIKA,2025-07-10 13:00:00,0.7017502007263364,2025-07-09 20:09:28.782657245,2025-07-10 13:00:00,2025-07-10 13:00:00,2025-07-10 23:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PRIOK,2025-07-10 10:00:00,0.5731406040016241,2025-07-09 20:14:40.651814260,2025-07-10 10:00:00,2025-07-10 10:00:00,2025-07-10 10:00:00,0.0,0.0
KM JETLINER,WANCI,2025-07-10 07:00:00,0.4367103508909633,2025-07-09 20:31:08.225683022,2025-07-10 07:00:00,2025-07-10 07:00:00,2025-07-10 09:00:00,0.0,0.0
KM WILIS,KUPANG,2025-07-10 06:00:00,0.3776958049211943,2025-07-09 20:56:07.082454808,2025-07-10 06:00:00,2025-07-10 06:00:00,2025-07-10 14:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PRIOK,2025-07-10 10:00:00,0.5096031099788029,2025-07-09 21:46:10.291297833,2025-07-10 10:00:00,2025-07-10 10:00:00,2025-07-11 00:00:00,0.0,0.0
KM SANGIANG,BACAN,2025-07-10 05:00:00,0.2131947015584035,2025-07-09 23:52:59.977785353,2025-07-10 05:00:00,2025-07-10 05:00:00,2025-07-10 07:00:00,0.0,0.0
KM TIDAR,LARANTUKA,2025-07-10 14:00:00,0.5641258916532301,2025-07-10 00:27:39.522961160,2025-07-10 14:00:00,2025-07-10 14:00:00,2025-07-10 16:00:00,0.0,0.0
KM TILONGKABILA,LEMBAR,2025-07-10 15:00:00,0.6019889730604225,2025-07-10 00:33:08.152727580,2025-07-10 15:00:00,2025-07-10 15:00:00,2025-07-10 17:00:00,0.0,0.0
KM SIRIMAU,TIMIKA,2025-07-10 16:00:00,0.6390824849549702,2025-07-10 00:39:43.273299892,2025-07-10 16:00:00,2025-07-10 23:00:00,2025-07-11 01:00:00,7.0,7.0
KM BINAIYA,BONTANG,2025-07-11 00:00:00,0.8718181690506145,2025-07-10 03:04:34.910194026,2025-07-11 00:00:00,2025-07-11 00:00:00,2025-07-11 03:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-07-10 22:00:00,0.7648521027639289,2025-07-10 03:38:36.778321198,2025-07-10 22:00:00,2025-07-10 22:00:00,2025-07-11 17:00:00,0.0,0.0
KM SINABUNG,MAKASSAR,2025-07-10 23:00:00,0.7658614760181155,2025-07-10 04:37:09.568472034,2025-07-10 23:00:00,2025-07-10 23:00:00,2025-07-11 02:00:00,0.0,0.0
KM LABOBAR,BANDA,2025-07-10 12:00:00,0.2501201407586095,2025-07-10 05:59:49.619838455,2025-07-10 12:00:00,2025-07-10 12:00:00,2025-07-10 15:00:00,0.0,0.0
KM PANGRANGO,SAUMLAKI,2025-07-11 00:00:00,0.7011399478050651,2025-07-10 07:10:21.508509641,2025-07-11 00:00:00,2025-07-11 00:00:00,2025-07-11 03:00:00,0.0,0.0
KM TIDAR,MAUMERE,2025-07-10 22:00:00,0.5993011905561378,2025-07-10 07:37:00.377135951,2025-07-10 22:00:00,2025-07-10 22:00:00,2025-07-11 00:00:00,0.0,0.0
KM SANGIANG,TERNATE,2025-07-10 17:00:00,0.390249080280281,2025-07-10 07:38:02.479463783,2025-07-10 17:00:00,2025-07-10 17:00:00,2025-07-10 19:00:00,0.0,0.0
KM LAWIT,KALABAHI,2025-07-10 16:00:00,0.1350434868278365,2025-07-10 12:45:32.242738076,2025-07-10 16:00:00,2025-07-10 16:00:00,2025-07-10 18:00:00,0.0,0.0
KM DOBONSOLO,BAU-BAU,2025-07-11 03:00:00,0.5770341334689358,2025-07-10 13:09:04.250868286,2025-07-11 03:00:00,2025-07-11 03:00:00,2025-07-11 05:00:00,0.0,0.0
KM LAWIT,KUPANG,2025-07-11 07:00:00,0.7305517477163734,2025-07-10 13:28:00.328997306,2025-07-11 07:00:00,2025-07-11 07:00:00,2025-07-11 11:00:00,0.0,0.0
KM BK SIGUNTANG,NUNUKAN,2025-07-10 18:00:00,0.1665716165485913,2025-07-10 14:00:08.212330203,2025-07-10 18:00:00,2025-07-10 18:00:00,2025-07-10 20:00:00,0.0,0.0
KM LABOBAR,AMBON,2025-07-10 23:00:00,0.3003683003598776,2025-07-10 15:47:28.178848907,2025-07-10 23:00:00,2025-07-10 23:00:00,2025-07-11 02:00:00,0.0,0.0
KM WILIS,ENDE,2025-07-11 06:00:00,0.5711098313782474,2025-07-10 16:17:36.110568920,2025-07-11 06:00:00,2025-07-11 06:00:00,2025-07-11 08:00:00,0.0,0.0
KM TILONGKABILA,BIMA,2025-07-11 11:00:00,0.7625906111680423,2025-07-10 16:41:52.171195082,2025-07-11 11:00:00,2025-07-11 11:00:00,2025-07-11 15:00:00,0.0,0.0
KM LAMBELU,TARAKAN,2025-07-11 15:00:00,0.8341332038507933,2025-07-10 18:58:50.891187292,2025-07-11 15:00:00,2025-07-11 15:00:00,2025-07-11 18:00:00,0.0,0.0
KM SIRIMAU,AGATS,2025-07-11 11:00:00,0.6620278445639904,2025-07-10 19:06:40.794229671,2025-07-11 11:00:00,2025-07-11 11:00:00,2025-07-11 15:00:00,0.0,0.0
KM SANGIANG,BITUNG,2025-07-11 12:00:00,0.6859299421561782,2025-07-10 19:32:15.652997708,2025-07-11 12:00:00,2025-07-11 12:00:00,2025-07-11 12:00:00,0.0,0.0
KM CIREMAI,BAU-BAU,2025-07-11 06:00:00,0.4306843001006042,2025-07-10 19:39:48.876471306,2025-07-11 06:00:00,2025-07-11 06:00:00,2025-07-11 09:00:00,0.0,0.0
KM KELUD,TANJUNG PRIOK,2025-07-11 04:00:00,0.3186375928624589,2025-07-10 20:21:09.711976684,2025-07-11 04:00:00,2025-07-11 04:00:00,2025-07-11 04:00:00,0.0,0.0
KM NGGAPULU,SURABAYA,2025-07-11 12:00:00,0.6294470295400227,2025-07-10 20:53:35.776647741,2025-07-11 12:00:00,2025-07-11 12:00:00,2025-07-11 16:00:00,0.0,0.0
KM KELUD,TANJUNG PRIOK,2025-07-11 04:00:00,0.2699677705285244,2025-07-10 21:31:14.784626334,2025-07-11 04:00:00,2025-07-11 04:00:00,2025-07-12 02:00:00,0.0,0.0
KM SANGIANG,BITUNG,2025-07-11 12:00:00,0.5029212341945576,2025-07-10 23:55:47.605365592,2025-07-11 12:00:00,2025-07-11 12:00:00,2025-07-11 19:00:00,0.0,0.0
KM TIDAR,BAU-BAU,2025-07-11 13:00:00,0.5118137220952292,2025-07-11 00:42:59.294410971,2025-07-11 13:00:00,2025-07-11 13:00:00,2025-07-11 15:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PANDAN,2025-07-11 18:00:00,0.6772363197222349,2025-07-11 01:44:46.781975998,2025-07-11 18:00:00,2025-07-11 18:00:00,2025-07-11 20:00:00,0.0,0.0
KM TILONGKABILA,LABUAN BAJO,2025-07-11 22:00:00,0.7976610949901772,2025-07-11 02:51:22.081392850,2025-07-11 22:00:00,2025-07-11 22:00:00,2025-07-12 00:00:00,0.0,0.0
KM SINABUNG,BAU-BAU,2025-07-11 17:00:00,0.4754534153203457,2025-07-11 05:35:20.824916324,2025-07-11 17:00:00,2025-07-11 17:00:00,2025-07-11 20:00:00,0.0,0.0
KM LAWIT,KUPANG,2025-07-11 22:00:00,0.6376878398310943,2025-07-11 06:41:43.770638595,2025-07-11 22:00:00,2025-07-11 22:00:00,2025-07-12 02:00:00,0.0,0.0
KM LAWIT,ROTE,2025-07-11 16:00:00,0.3697903908452505,2025-07-11 07:07:30.110230971,2025-07-12 02:00:00,2025-07-12 02:00:00,2025-07-12 03:00:00,10.0,0.0
KM LAMBELU,NUNUKAN,2025-07-12 00:00:00,0.6828139753025483,2025-07-11 07:36:44.872533861,2025-07-12 00:00:00,2025-07-12 00:00:00,2025-07-12 03:00:00,0.0,0.0
KM DOROLONDA,BALIKPAPAN,2025-07-11 20:00:00,0.4826485525403717,2025-07-11 08:24:59.165060512,2025-07-11 20:00:00,2025-07-11 20:00:00,2025-07-11 22:00:00,0.0,0.0
KM TATAMAILAU,TUAL,2025-07-11 22:00:00,0.4937930194496526,2025-07-11 10:08:56.283119549,2025-07-11 22:00:00,2025-07-11 22:00:00,2025-07-12 00:00:00,0.0,0.0
KM TIDAR,MAKASSAR,2025-07-12 08:00:00,0.8473385238263493,2025-07-11 11:39:49.951541405,2025-07-12 08:00:00,2025-07-12 08:00:00,2025-07-12 12:00:00,0.0,0.0
KM WILIS,WAINGAPU,2025-07-11 19:00:00,0.2939006443099045,2025-07-11 11:56:46.984331624,2025-07-11 19:00:00,2025-07-11 19:00:00,2025-07-11 21:00:00,0.0,0.0
KM CIREMAI,MAKASSAR,2025-07-12 01:00:00,0.5421290820396122,2025-07-11 11:59:20.047311777,2025-07-12 01:00:00,2025-07-12 12:00:00,2025-07-12 15:00:00,11.0,11.0
KM PANGRANGO,BANDA,2025-07-12 07:00:00,0.7460922801222785,2025-07-11 13:05:37.626997434,2025-07-12 07:00:00,2025-07-12 07:00:00,2025-07-12 09:00:00,0.0,0.0
KM BK SIGUNTANG,BALIKPAPAN,2025-07-11 23:00:00,0.3465584704349853,2025-07-11 14:40:57.348154416,2025-07-11 23:00:00,2025-07-11 23:00:00,2025-07-12 01:00:00,0.0,0.0
KM LABOBAR,BAU-BAU,2025-07-12 01:00:00,0.3734803854993987,2025-07-11 16:02:11.294692851,2025-07-12 01:00:00,2025-07-12 01:00:00,2025-07-12 04:00:00,0.0,0.0
KM WILIS,WAIKELO,2025-07-12 06:00:00,0.5087051992410447,2025-07-11 17:47:27.870785574,2025-07-12 06:00:00,2025-07-12 06:00:00,2025-07-12 07:00:00,0.0,0.0
KM BINAIYA,AWERANGE,2025-07-12 06:00:00,0.4832347032294052,2025-07-11 18:24:08.521640979,2025-07-12 06:00:00,2025-07-12 06:00:00,2025-07-12 08:00:00,0.0,0.0
KM JETLINER,WANCI,2025-07-12 06:00:00,0.4640666772035056,2025-07-11 18:51:44.639089618,2025-07-12 06:00:00,2025-07-12 06:00:00,2025-07-12 08:00:00,0.0,0.0
KM TATAMAILAU,KAIMANA,2025-07-12 13:00:00,0.717299105487234,2025-07-11 19:47:05.357285902,2025-07-12 13:00:00,2025-07-12 13:00:00,2025-07-12 15:00:00,0.0,0.0
KM DOROLONDA,PANTOLOAN,2025-07-12 10:00:00,0.5630679816037254,2025-07-11 20:29:10.926389440,2025-07-12 10:00:00,2025-07-12 10:00:00,2025-07-12 12:00:00,0.0,0.0
KM SANGIANG,TERNATE,2025-07-12 15:00:00,0.622509175784356,2025-07-12 00:03:35.207212230,2025-07-12 15:00:00,2025-07-12 15:00:00,2025-07-12 18:00:00,0.0,0.0
KM SINABUNG,BANGGAI,2025-07-12 13:00:00,0.4948874687413083,2025-07-12 01:07:21.722700753,2025-07-12 13:00:00,2025-07-12 13:00:00,2025-07-12 14:00:00,0.0,0.0
KM BK SIGUNTANG,PARE-PARE,2025-07-12 17:00:00,0.5163002557791097,2025-07-12 04:36:31.657900684,2025-07-12 17:00:00,2025-07-12 17:00:00,2025-07-12 21:00:00,0.0,0.0
KM LAWIT,KALABAHI,2025-07-12 15:00:00,0.4016036936012119,2025-07-12 05:21:41.440872856,2025-07-12 15:00:00,2025-07-12 15:00:00,2025-07-12 17:00:00,0.0,0.0
KM BINAIYA,MAKASSAR,2025-07-12 14:00:00,0.3241237017078361,2025-07-12 06:13:15.712172444,2025-07-12 14:00:00,2025-07-12 15:00:00,2025-07-12 19:00:00,1.0,1.0
KM TILONGKABILA,MAKASSAR,2025-07-12 18:00:00,0.47714618793743,2025-07-12 06:32:54.569362208,2025-07-12 18:00:00,2025-07-12 19:00:00,2025-07-13 00:00:00,1.0,1.0
KM KELIMUTU,PONTIANAK,2025-07-12 19:00:00,0.4960486024651747,2025-07-12 07:05:41.400747010,2025-07-12 19:00:00,2025-07-12 19:00:00,2025-07-12 22:00:00,0.0,0.0
KM WILIS,BIMA,2025-07-12 18:00:00,0.3804957845426566,2025-07-12 08:52:05.164215514,2025-07-12 18:00:00,2025-07-12 18:00:00,2025-07-12 20:00:00,0.0,0.0
KM NGGAPULU,MAKASSAR,2025-07-12 21:00:00,0.4992798249189019,2025-07-12 09:01:02.223127006,2025-07-12 21:00:00,2025-07-13 00:00:00,2025-07-13 04:00:00,3.0,3.0
KM PANGRANGO,AMBON,2025-07-13 00:00:00,0.5964033847607605,2025-07-12 09:41:10.747556672,2025-07-13 00:00:00,2025-07-13 00:00:00,2025-07-13 17:00:00,0.0,0.0
KM WILIS,LABUAN BAJO,2025-07-13 05:00:00,0.751560838426127,2025-07-12 10:57:45.143559983,2025-07-13 05:00:00,2025-07-13 05:00:00,2025-07-13 06:00:00,0.0,0.0
KM LAMBELU,PANTOLOAN,2025-07-13 00:00:00,0.5328271957377237,2025-07-12 11:12:43.730288262,2025-07-13 00:00:00,2025-07-13 00:00:00,2025-07-13 02:00:00,0.0,0.0
KM LABOBAR,MAKASSAR,2025-07-12 18:00:00,0.2692879803357027,2025-07-12 11:32:13.518498995,2025-07-12 18:00:00,2025-07-13 04:00:00,2025-07-13 07:00:00,10.0,10.0
KM KELUD,BATAM,2025-07-13 10:00:00,0.9277520735932284,2025-07-12 11:44:02.220841547,2025-07-13 10:00:00,2025-07-13 10:00:00,2025-07-13 14:00:00,0.0,0.0
KM DOBONSOLO,SORONG,2025-07-12 22:00:00,0.42429895937009,2025-07-12 11:49:00.569910425,2025-07-12 22:00:00,2025-07-12 22:00:00,2025-07-13 01:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-07-12 21:00:00,0.3567112817211517,2025-07-12 12:26:20.145259292,2025-07-12 21:00:00,2025-07-12 21:00:00,2025-07-12 21:00:00,0.0,0.0
KM CIREMAI,SURABAYA,2025-07-13 09:00:00,0.7853206291415326,2025-07-12 14:09:08.297642171,2025-07-13 09:00:00,2025-07-13 09:00:00,2025-07-13 11:00:00,0.0,0.0
KM BK SIGUNTANG,MAKASSAR,2025-07-13 02:00:00,0.4908075191685999,2025-07-12 14:13:14.230343835,2025-07-13 02:00:00,2025-07-13 07:00:00,2025-07-13 07:00:00,5.0,5.0
KM TATAMAILAU,FAK-FAK,2025-07-13 04:00:00,0.5728061403411279,2025-07-12 14:15:09.549474527,2025-07-13 04:00:00,2025-07-13 04:00:00,2025-07-13 06:00:00,0.0,0.0
KM BK SIGUNTANG,MAKASSAR,2025-07-13 02:00:00,0.4236372141714923,2025-07-12 15:49:57.744695583,2025-07-13 07:00:00,2025-07-13 07:00:00,2025-07-13 17:00:00,5.0,0.0
KM SINABUNG,BITUNG,2025-07-13 05:00:00,0.4340999630445765,2025-07-12 18:34:53.763192948,2025-07-13 05:00:00,2025-07-13 05:00:00,2025-07-13 08:00:00,0.0,0.0
KM SANGIANG,BACAN,2025-07-13 07:00:00,0.453092838707941,2025-07-12 20:07:32.778735633,2025-07-13 07:00:00,2025-07-13 07:00:00,2025-07-13 09:00:00,0.0,0.0
KM BINAIYA,LABUAN BAJO,2025-07-13 13:00:00,0.6629032485248504,2025-07-12 21:05:25.159327455,2025-07-13 13:00:00,2025-07-13 13:00:00,2025-07-13 15:00:00,0.0,0.0
KM SIRIMAU,MERAUKE,2025-07-13 16:00:00,0.7629042131469763,2025-07-12 21:41:25.075984103,2025-07-13 16:00:00,2025-07-13 16:00:00,2025-07-14 00:00:00,0.0,0.0
KM DOROLONDA,BITUNG,2025-07-13 17:00:00,0.7774470063542949,2025-07-12 22:20:28.578650990,2025-07-13 17:00:00,2025-07-13 17:00:00,2025-07-13 20:00:00,0.0,0.0
KM LAWIT,ENDE,2025-07-13 12:00:00,0.511228972150954,2025-07-12 23:43:49.816806158,2025-07-13 12:00:00,2025-07-13 12:00:00,2025-07-13 14:00:00,0.0,0.0
KM NGGAPULU,BAU-BAU,2025-07-13 15:00:00,0.5616380441185198,2025-07-13 01:31:14.472988162,2025-07-13 15:00:00,2025-07-13 15:00:00,2025-07-13 17:00:00,0.0,0.0
KM LAMBELU,BALIKPAPAN,2025-07-13 15:00:00,0.5386850352344668,2025-07-13 02:04:17.612955743,2025-07-13 15:00:00,2025-07-13 15:00:00,2025-07-13 17:00:00,0.0,0.0
KM TILONGKABILA,BAU-BAU,2025-07-13 20:00:00,0.7452644125953956,2025-07-13 02:06:49.154751760,2025-07-13 20:00:00,2025-07-13 20:00:00,2025-07-13 22:00:00,0.0,0.0
KM TIDAR,SURABAYA,2025-07-13 19:00:00,0.7015702979607766,2025-07-13 02:09:44.326256188,2025-07-13 19:00:00,2025-07-13 19:00:00,2025-07-13 21:00:00,0.0,0.0
KM DOBONSOLO,MANOKWARI,2025-07-13 15:00:00,0.5182625924416282,2025-07-13 02:33:42.112013044,2025-07-13 15:00:00,2025-07-13 15:00:00,2025-07-13 17:00:00,0.0,0.0
KM SINABUNG,TERNATE,2025-07-13 18:00:00,0.5724116384104626,2025-07-13 04:15:43.634441337,2025-07-13 18:00:00,2025-07-13 18:00:00,2025-07-13 20:00:00,0.0,0.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-07-13 17:00:00,0.4562417421872816,2025-07-13 06:03:00.713475018,2025-07-13 17:00:00,2025-07-13 17:00:00,2025-07-13 18:00:00,0.0,0.0
KM SINABUNG,BACAN,2025-07-14 02:00:00,0.7415510975788777,2025-07-13 08:12:09.985169186,2025-07-14 02:00:00,2025-07-14 02:00:00,2025-07-14 03:00:00,0.0,0.0
KM BK SIGUNTANG,PARE-PARE,2025-07-13 17:00:00,0.3292889527014935,2025-07-13 09:05:49.434486591,2025-07-13 17:00:00,2025-07-13 17:00:00,2025-07-13 20:00:00,0.0,0.0
KM SANGIANG,SANANA,2025-07-14 08:00:00,0.8921642551423263,2025-07-13 10:35:17.008355703,2025-07-14 08:00:00,2025-07-14 08:00:00,2025-07-14 10:00:00,0.0,0.0
KM LAWIT,WAINGAPU,2025-07-14 00:00:00,0.5439984575956818,2025-07-13 10:56:38.533263735,2025-07-14 00:00:00,2025-07-14 00:00:00,2025-07-14 03:00:00,0.0,0.0
KM DOROLONDA,TERNATE,2025-07-14 06:00:00,0.7824473093716074,2025-07-13 11:13:16.552470292,2025-07-14 06:00:00,2025-07-14 06:00:00,2025-07-14 08:00:00,0.0,0.0
KM PANGRANGO,BANDA,2025-07-14 08:00:00,0.8516201372966055,2025-07-13 11:33:40.020137572,2025-07-14 08:00:00,2025-07-14 08:00:00,2025-07-14 10:00:00,0.0,0.0
KM TILONGKABILA,RAHA,2025-07-14 02:00:00,0.5996678573004977,2025-07-13 11:36:28.697129237,2025-07-14 02:00:00,2025-07-14 02:00:00,2025-07-14 04:00:00,0.0,0.0
KM TATAMAILAU,SORONG,2025-07-13 23:00:00,0.4348087865984646,2025-07-13 12:33:52.520837894,2025-07-13 23:00:00,2025-07-13 23:00:00,2025-07-14 02:00:00,0.0,0.0
KM BINAIYA,BIMA,2025-07-13 23:00:00,0.3533351797314038,2025-07-13 14:31:11.840471206,2025-07-13 23:00:00,2025-07-13 23:00:00,2025-07-14 00:00:00,0.0,0.0
KM TILONGKABILA,KENDARI,2025-07-14 10:00:00,0.8084385167920526,2025-07-13 14:35:50.912149168,2025-07-14 10:00:00,2025-07-14 10:00:00,2025-07-14 14:00:00,0.0,0.0
KM LAMBELU,PARE-PARE,2025-07-14 09:00:00,0.687519859569357,2025-07-13 16:29:58.284133207,2025-07-14 09:00:00,2025-07-14 09:00:00,2025-07-14 12:00:00,0.0,0.0
KM WILIS,MAKASSAR,2025-07-14 06:00:00,0.5068670245434358,2025-07-13 17:50:06.689079449,2025-07-14 06:00:00,2025-07-14 06:00:00,2025-07-14 09:00:00,0.0,0.0
KM LABOBAR,SURABAYA,2025-07-13 22:00:00,0.0827424467648066,2025-07-13 20:00:51.052599522,2025-07-13 22:00:00,2025-07-13 22:00:00,2025-07-14 01:00:00,0.0,0.0
KM CIREMAI,TANJUNG PRIOK,2025-07-14 14:00:00,0.6263781103589638,2025-07-13 22:58:00.931264986,2025-07-14 14:00:00,2025-07-14 14:00:00,2025-07-14 14:00:00,0.0,0.0
KM NGGAPULU,NAMLEA,2025-07-14 16:00:00,0.691013984242127,2025-07-13 23:24:56.391761481,2025-07-14 16:00:00,2025-07-14 16:00:00,2025-07-14 18:00:00,0.0,0.0
KM KELIMUTU,SEMARANG,2025-07-14 14:00:00,0.5808681697398279,2025-07-14 00:03:32.990134479,2025-07-14 14:00:00,2025-07-14 14:00:00,2025-07-15 06:00:00,0.0,0.0
KM BK SIGUNTANG,BALIKPAPAN,2025-07-14 11:00:00,0.4122424314242846,2025-07-14 01:06:22.253924942,2025-07-14 11:00:00,2025-07-14 11:00:00,2025-07-14 13:00:00,0.0,0.0
KM CIREMAI,TANJUNG PRIOK,2025-07-14 14:00:00,0.5039490610726235,2025-07-14 01:54:18.801123326,2025-07-14 14:00:00,2025-07-14 14:00:00,2025-07-15 04:00:00,0.0,0.0
KM DOBONSOLO,SORONG,2025-07-14 07:00:00,0.2017900852906869,2025-07-14 02:09:25.336630887,2025-07-14 07:00:00,2025-07-14 07:00:00,2025-07-14 10:00:00,0.0,0.0
KM LAWIT,BIMA,2025-07-14 18:00:00,0.5736909020965395,2025-07-14 04:13:53.106058859,2025-07-14 18:00:00,2025-07-14 18:00:00,2025-07-14 20:00:00,0.0,0.0
KM SINABUNG,SORONG,2025-07-14 19:00:00,0.6065976797929026,2025-07-14 04:26:29.960465892,2025-07-14 19:00:00,2025-07-14 19:00:00,2025-07-14 22:00:00,0.0,0.0
KM KELUD,BELAWAN,2025-07-14 17:00:00,0.517185736782564,2025-07-14 04:35:15.152341985,2025-07-14 17:00:00,2025-07-14 17:00:00,2025-07-15 13:00:00,0.0,0.0
KM SANGIANG,NAMLEA,2025-07-15 00:00:00,0.7547592147103488,2025-07-14 05:53:08.803849028,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 01:00:00,0.0,0.0
KM NGGAPULU,AMBON,2025-07-15 00:00:00,0.5352581459375336,2025-07-14 11:09:13.696190997,2025-07-15 00:00:00,2025-07-15 00:00:00,2025-07-15 04:00:00,0.0,0.0
KM TATAMAILAU,BITUNG,2025-07-14 17:00:00,0.2407295171426231,2025-07-14 11:13:20.969718878,2025-07-14 17:00:00,2025-07-14 17:00:00,2025-07-15 02:00:00,0.0,0.0
KM TIDAR,TANJUNG PRIOK,2025-07-15 02:00:00,0.6033279441198882,2025-07-14 11:31:12.465628043,2025-07-15 02:00:00,2025-07-15 04:00:00,2025-07-15 06:00:00,2.0,2.0
KM BINAIYA,BENOA,2025-07-14 23:00:00,0.426881400630958,2025-07-14 12:45:17.446985486,2025-07-14 23:00:00,2025-07-14 23:00:00,2025-07-15 07:00:00,0.0,0.0
KM LABOBAR,TANJUNG PRIOK,2025-07-15 04:00:00,0.6069506855335259,2025-07-14 13:25:59.460769902,2025-07-15 04:00:00,2025-07-15 06:00:00,2025-07-15 21:00:00,2.0,2.0
KM LABOBAR,TANJUNG PRIOK,2025-07-15 04:00:00,0.6022907932917593,2025-07-14 13:32:42.075459593,2025-07-15 21:00:00,2025-07-15 21:00:00,2025-07-15 21:00:00,17.0,0.0
KM SANGIANG,AMBON,2025-07-15 11:00:00,0.8408852303011628,2025-07-14 14:49:07.516101980,2025-07-15 11:00:00,2025-07-15 11:00:00,2025-07-15 15:00:00,0.0,0.0
KM TATAMAILAU,TIDORE,2025-07-15 05:00:00,0.5149361054227317,2025-07-14 16:38:29.520491475,2025-07-15 05:00:00,2025-07-15 05:00:00,2025-07-15 06:00:00,0.0,0.0
KM LAMBELU,MAKASSAR,2025-07-14 17:00:00,0.0,2025-07-14 17:00:00.000000000,2025-07-14 17:00:00,2025-07-14 17:00:00,2025-07-14 20:00:00,0.0,0.0
KM TILONGKABILA,LUWUK,2025-07-15 07:00:00,0.5166675188488168,2025-07-14 18:35:59.926371461,2025-07-15 07:00:00,2025-07-15 07:00:00,2025-07-15 10:00:00,0.0,0.0
KM LAMBELU,BAU-BAU,2025-07-15 11:00:00,0.6556745133811773,2025-07-14 19:15:49.722043868,2025-07-15 11:00:00,2025-07-15 11:00:00,2025-07-15 13:00:00,0.0,0.0
KM DOROLONDA,SORONG,2025-07-15 03:00:00,0.264036245974909,2025-07-14 20:39:47.268347768,2025-07-15 03:00:00,2025-07-15 03:00:00,2025-07-15 06:00:00,0.0,0.0
KM WILIS,BATULICIN,2025-07-15 15:00:00,0.6755726823052187,2025-07-14 22:47:10.520248830,2025-07-15 15:00:00,2025-07-15 15:00:00,2025-07-15 15:00:00,0.0,0.0
KM TATAMAILAU,TERNATE,2025-07-15 16:00:00,0.700811819384271,2025-07-14 23:10:49.858805198,2025-07-15 16:00:00,2025-07-15 16:00:00,2025-07-15 17:00:00,0.0,0.0
KM SIRIMAU,AGATS,2025-07-15 14:00:00,0.612601202756987,2025-07-14 23:17:51.256081796,2025-07-15 14:00:00,2025-07-15 14:00:00,2025-07-15 16:00:00,0.0,0.0
KM DOROLONDA,MANOKWARI,2025-07-15 19:00:00,0.7013732519367339,2025-07-15 02:10:01.351032665,2025-07-15 19:00:00,2025-07-15 19:00:00,2025-07-15 21:00:00,0.0,0.0
KM PANGRANGO,SAUMLAKI,2025-07-15 17:00:00,0.6073929769804727,2025-07-15 02:25:21.246788889,2025-07-15 17:00:00,2025-07-15 17:00:00,2025-07-15 20:00:00,0.0,0.0
KM TATAMAILAU,BITUNG,2025-07-15 19:00:00,0.635112325392046,2025-07-15 03:45:26.295086128,2025-07-15 19:00:00,2025-07-15 19:00:00,2025-07-15 19:00:00,0.0,0.0
KM NGGAPULU,TERNATE,2025-07-16 00:00:00,0.8407654619387879,2025-07-15 03:49:17.864088489,2025-07-16 00:00:00,2025-07-16 00:00:00,2025-07-16 02:00:00,0.0,0.0
KM BK SIGUNTANG,TARAKAN,2025-07-15 14:00:00,0.4064580554164396,2025-07-15 04:14:42.024012018,2025-07-15 14:00:00,2025-07-15 14:00:00,2025-07-15 18:00:00,0.0,0.0
KM TILONGKABILA,GORONTALO,2025-07-15 21:00:00,0.6369933434310722,2025-07-15 05:42:43.775127555,2025-07-15 21:00:00,2025-07-15 21:00:00,2025-07-15 23:00:00,0.0,0.0
KM SINABUNG,MANOKWARI,2025-07-15 12:00:00,0.2380281418078484,2025-07-15 06:17:14.368547804,2025-07-15 12:00:00,2025-07-15 21:00:00,2025-07-15 23:00:00,9.0,9.0
KM WILIS,BATULICIN,2025-07-15 15:00:00,0.2966099621004072,2025-07-15 07:52:52.899274524,2025-07-15 15:00:00,2025-07-15 15:00:00,2025-07-16 20:00:00,0.0,0.0
KM LAWIT,BENOA,2025-07-15 18:00:00,0.393752758100656,2025-07-15 08:32:59.761700103,2025-07-15 18:00:00,2025-07-15 18:00:00,2025-07-15 21:00:00,0.0,0.0
KM SINABUNG,NABIRE,2025-07-16 00:00:00,0.6305629197209444,2025-07-15 08:51:59.363736110,2025-07-16 00:00:00,2025-07-16 00:00:00,2025-07-16 02:00:00,0.0,0.0
KM BK SIGUNTANG,NUNUKAN,2025-07-16 00:00:00,0.5185540029678728,2025-07-15 11:33:16.934143576,2025-07-16 00:00:00,2025-07-16 00:00:00,2025-07-16 02:00:00,0.0,0.0
