Ship_Name,Port_Name,ETA_Planned,Optimized_Priority,Queue_Time,Actual_Arrival,Actual_Berth,Actual_Departure,Delay_Hours,Waiting_Time_Hours
KM GUNUNG DEMPO,MAKASSAR,2025-01-07 00:00:00,0.8941935678386999,2025-01-06 02:32:21.675738736,2025-01-07 00:00:00,2025-01-07 00:00:00,2025-01-07 03:00:00,0.0,0.0
KM BK SIGUNTANG,PARE-PARE,2025-01-06 15:00:00,0.4334014614098966,2025-01-06 04:35:54.113734184,2025-01-06 15:00:00,2025-01-06 15:00:00,2025-01-06 19:00:00,0.0,0.0
KM TILONGKABILA,LABUAN BAJO,2025-01-06 19:00:00,0.5914938615630597,2025-01-06 04:48:14.930360954,2025-01-06 19:00:00,2025-01-06 19:00:00,2025-01-06 21:00:00,0.0,0.0
KM LAMBELU,BALIKPAPAN,2025-01-06 21:00:00,0.5730063898757886,2025-01-06 07:14:52.247914732,2025-01-06 21:00:00,2025-01-06 21:00:00,2025-01-06 23:00:00,0.0,0.0
KM TIDAR,SURABAYA,2025-01-06 12:00:00,0.181316705193567,2025-01-06 07:38:54.236671275,2025-01-06 12:00:00,2025-01-06 12:00:00,2025-01-06 15:00:00,0.0,0.0
KM BINAIYA,MAKASSAR,2025-01-06 22:00:00,0.5427812402416177,2025-01-06 08:58:23.700843124,2025-01-06 22:00:00,2025-01-07 03:00:00,2025-01-07 08:00:00,5.0,5.0
KM WILIS,KUPANG,2025-01-07 01:00:00,0.5874662609885923,2025-01-06 10:54:02.915050587,2025-01-07 01:00:00,2025-01-07 01:00:00,2025-01-07 09:00:00,0.0,0.0
KM TATAMAILAU,AMBON,2025-01-07 02:00:00,0.5586985401302387,2025-01-06 12:35:28.446132747,2025-01-07 02:00:00,2025-01-07 02:00:00,2025-01-07 04:00:00,0.0,0.0
KM PANGRANGO,NAMROLE,2025-01-07 06:00:00,0.6847225771818285,2025-01-06 13:33:59.969331490,2025-01-07 06:00:00,2025-01-07 06:00:00,2025-01-07 08:00:00,0.0,0.0
KM BINAIYA,PARE-PARE,2025-01-07 09:00:00,0.7658180417944923,2025-01-06 14:37:13.321188956,2025-01-07 09:00:00,2025-01-07 09:00:00,2025-01-07 11:00:00,0.0,0.0
KM JETLINER,WANCI,2025-01-07 06:00:00,0.6067541938824819,2025-01-06 15:26:16.437648552,2025-01-07 06:00:00,2025-01-07 06:00:00,2025-01-07 08:00:00,0.0,0.0
KM SINABUNG,SURABAYA,2025-01-07 09:00:00,0.7247718110487607,2025-01-06 15:36:19.715525388,2025-01-07 09:00:00,2025-01-07 09:00:00,2025-01-07 19:00:00,0.0,0.0
KM TILONGKABILA,BIMA,2025-01-07 04:00:00,0.5046732143706507,2025-01-06 15:53:16.234278375,2025-01-07 04:00:00,2025-01-07 04:00:00,2025-01-07 06:00:00,0.0,0.0
KM LAMBELU,PANTOLOAN,2025-01-07 12:00:00,0.8126361939759315,2025-01-06 16:29:48.232840481,2025-01-07 12:00:00,2025-01-07 12:00:00,2025-01-07 14:00:00,0.0,0.0
KM KELIMUTU,PONTIANAK,2025-01-07 10:00:00,0.6989649641746841,2025-01-06 17:13:29.427095309,2025-01-07 10:00:00,2025-01-07 10:00:00,2025-01-07 12:00:00,0.0,0.0
KM BK RAYA,KIJANG,2025-01-07 03:00:00,0.382574898670979,2025-01-06 17:49:05.528754830,2025-01-07 03:00:00,2025-01-07 03:00:00,2025-01-07 06:00:00,0.0,0.0
KM LABOBAR,NABIRE,2025-01-07 01:00:00,0.2444753533538166,2025-01-06 19:07:57.329470229,2025-01-07 01:00:00,2025-01-07 01:00:00,2025-01-07 04:00:00,0.0,0.0
KM BK SIGUNTANG,BALIKPAPAN,2025-01-07 11:00:00,0.3789630243785897,2025-01-07 01:54:17.594693691,2025-01-07 11:00:00,2025-01-07 11:00:00,2025-01-07 13:00:00,0.0,0.0
KM DOBONSOLO,TANJUNG PRIOK,2025-01-07 14:00:00,0.4007193316693098,2025-01-07 04:22:57.849743774,2025-01-07 14:00:00,2025-01-07 14:00:00,2025-01-08 10:00:00,0.0,0.0
KM TILONGKABILA,LEMBAR,2025-01-08 00:00:00,0.7379555531492691,2025-01-07 06:17:20.640207905,2025-01-08 00:00:00,2025-01-08 00:00:00,2025-01-08 02:00:00,0.0,0.0
KM LABOBAR,MANOKWARI,2025-01-07 14:00:00,0.2632738373238367,2025-01-07 07:40:53.140455221,2025-01-07 14:00:00,2025-01-07 14:00:00,2025-01-07 16:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-01-07 21:00:00,0.5523139341738026,2025-01-07 07:44:40.076087385,2025-01-07 21:00:00,2025-01-07 21:00:00,2025-01-07 23:00:00,0.0,0.0
KM BK RAYA,BLINYU,2025-01-07 22:00:00,0.5745275449214793,2025-01-07 08:12:40.820118783,2025-01-07 22:00:00,2025-01-07 22:00:00,2025-01-07 23:00:00,0.0,0.0
KM SANGIANG,BITUNG,2025-01-07 17:00:00,0.3022377883650747,2025-01-07 09:44:46.655085257,2025-01-07 17:00:00,2025-01-07 17:00:00,2025-01-09 14:00:00,0.0,0.0
KM PANGRANGO,AMBON,2025-01-07 18:00:00,0.3102319093624988,2025-01-07 10:33:15.963031080,2025-01-07 18:00:00,2025-01-07 18:00:00,2025-01-08 00:00:00,0.0,0.0
KM CIREMAI,SERUI,2025-01-07 23:00:00,0.4896833576070636,2025-01-07 11:14:51.357902748,2025-01-07 23:00:00,2025-01-07 23:00:00,2025-01-08 01:00:00,0.0,0.0
KM LABOBAR,SORONG,2025-01-08 05:00:00,0.734559878075852,2025-01-07 11:22:14.026534248,2025-01-08 05:00:00,2025-01-08 05:00:00,2025-01-08 08:00:00,0.0,0.0
KM TIDAR,MAKASSAR,2025-01-07 23:00:00,0.3878245809049209,2025-01-07 13:41:31.956209816,2025-01-07 23:00:00,2025-01-07 23:00:00,2025-01-08 02:00:00,0.0,0.0
KM KELUD,BATAM,2025-01-08 07:00:00,0.7175717365672536,2025-01-07 13:46:41.801960590,2025-01-08 07:00:00,2025-01-08 07:00:00,2025-01-08 14:00:00,0.0,0.0
KM TILONGKABILA,BENOA,2025-01-08 08:00:00,0.7168617207747995,2025-01-07 14:47:43.147325058,2025-01-08 08:00:00,2025-01-08 08:00:00,2025-01-08 08:00:00,0.0,0.0
KM NGGAPULU,TANJUNG PRIOK,2025-01-08 05:00:00,0.5311429205037178,2025-01-07 16:15:09.251668480,2025-01-08 05:00:00,2025-01-08 10:00:00,2025-01-09 02:00:00,5.0,5.0
KM EGON,WAINGAPU,2025-01-07 21:00:00,0.187231623049451,2025-01-07 16:30:23.187768527,2025-01-07 21:00:00,2025-01-07 21:00:00,2025-01-08 03:00:00,0.0,0.0
KM AWU,KUMAI,2025-01-08 04:00:00,0.4583593346427778,2025-01-07 16:59:57.753486863,2025-01-08 04:00:00,2025-01-08 04:00:00,2025-01-08 14:00:00,0.0,0.0
KM LAWIT,SEMARANG,2025-01-08 04:00:00,0.4580678239352204,2025-01-07 17:00:22.940011998,2025-01-08 04:00:00,2025-01-08 04:00:00,2025-01-08 10:00:00,0.0,0.0
KM WILIS,KALABAHI,2025-01-08 02:00:00,0.373655062908397,2025-01-07 17:01:56.202564713,2025-01-08 02:00:00,2025-01-08 02:00:00,2025-01-08 14:00:00,0.0,0.0
KM LAMBELU,TARAKAN,2025-01-08 10:00:00,0.701778782989653,2025-01-07 17:09:26.313149693,2025-01-08 10:00:00,2025-01-08 10:00:00,2025-01-08 13:00:00,0.0,0.0
KM JETLINER,RAHA,2025-01-08 07:00:00,0.5043479997281156,2025-01-07 18:53:44.332823490,2025-01-08 07:00:00,2025-01-08 07:00:00,2025-01-08 08:00:00,0.0,0.0
KM TATAMAILAU,TUAL,2025-01-08 08:00:00,0.5262272764096522,2025-01-07 19:22:13.963318205,2025-01-08 08:00:00,2025-01-08 08:00:00,2025-01-08 11:00:00,0.0,0.0
KM LAWIT,SEMARANG,2025-01-08 04:00:00,0.340969893012822,2025-01-07 19:49:00.201243692,2025-01-08 10:00:00,2025-01-08 10:00:00,2025-01-08 16:00:00,6.0,0.0
KM TILONGKABILA,BENOA,2025-01-08 08:00:00,0.4843160336398316,2025-01-07 20:22:35.094693519,2025-01-08 08:00:00,2025-01-08 08:00:00,2025-01-09 08:00:00,0.0,0.0
KM DOROLONDA,SURABAYA,2025-01-08 04:00:00,0.3021030044388064,2025-01-07 20:44:58.300416489,2025-01-08 04:00:00,2025-01-08 04:00:00,2025-01-08 13:00:00,0.0,0.0
KM BINAIYA,BONTANG,2025-01-08 14:00:00,0.6257644726948127,2025-01-07 22:58:53.949559167,2025-01-08 14:00:00,2025-01-08 14:00:00,2025-01-08 17:00:00,0.0,0.0
KM GUNUNG DEMPO,AMBON,2025-01-08 14:00:00,0.5797522633199533,2025-01-08 00:05:09.404449156,2025-01-08 14:00:00,2025-01-08 14:00:00,2025-01-08 16:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PANDAN,2025-01-08 11:00:00,0.4501925738314966,2025-01-08 00:11:43.361620959,2025-01-08 11:00:00,2025-01-08 11:00:00,2025-01-08 13:00:00,0.0,0.0
KM PANGRANGO,BANDA,2025-01-08 14:00:00,0.5735605929750527,2025-01-08 00:14:04.364766957,2025-01-08 14:00:00,2025-01-08 14:00:00,2025-01-08 16:00:00,0.0,0.0
KM BK SIGUNTANG,TARAKAN,2025-01-08 13:00:00,0.3880274561019792,2025-01-08 03:41:14.427792788,2025-01-08 13:00:00,2025-01-08 13:00:00,2025-01-08 17:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-01-08 16:00:00,0.4083909082968014,2025-01-08 06:11:55.025523158,2025-01-08 16:00:00,2025-01-08 16:00:00,2025-01-08 18:00:00,0.0,0.0
KM TIDAR,BAU-BAU,2025-01-08 19:00:00,0.4747770601616223,2025-01-08 07:36:19.262002036,2025-01-08 19:00:00,2025-01-08 19:00:00,2025-01-08 22:00:00,0.0,0.0
KM BK RAYA,TANJUNG PRIOK,2025-01-09 03:00:00,0.8072159486362067,2025-01-08 07:37:36.542037832,2025-01-09 03:00:00,2025-01-09 03:00:00,2025-01-09 11:00:00,0.0,0.0
KM CIREMAI,SORONG,2025-01-09 01:00:00,0.6830237718379527,2025-01-08 08:36:26.746113201,2025-01-09 01:00:00,2025-01-09 01:00:00,2025-01-09 04:00:00,0.0,0.0
KM BK SIGUNTANG,NUNUKAN,2025-01-08 23:00:00,0.5740952171637175,2025-01-08 09:13:18.173237056,2025-01-08 23:00:00,2025-01-08 23:00:00,2025-01-09 01:00:00,0.0,0.0
KM LAMBELU,NUNUKAN,2025-01-08 19:00:00,0.3913673502007086,2025-01-08 09:36:25.860942659,2025-01-08 19:00:00,2025-01-09 01:00:00,2025-01-09 03:00:00,6.0,6.0
KM BK RAYA,TANJUNG PRIOK,2025-01-09 03:00:00,0.6557848892733904,2025-01-08 11:15:40.185566781,2025-01-09 11:00:00,2025-01-09 11:00:00,2025-01-09 11:00:00,8.0,0.0
KM TATAMAILAU,DOBO,2025-01-08 22:00:00,0.4193218662297037,2025-01-08 11:56:10.590757754,2025-01-08 22:00:00,2025-01-08 22:00:00,2025-01-09 00:00:00,0.0,0.0
KM SINABUNG,MAKASSAR,2025-01-09 02:00:00,0.5838017282465549,2025-01-08 11:59:19.530679499,2025-01-09 02:00:00,2025-01-09 02:00:00,2025-01-09 04:00:00,0.0,0.0
KM LABOBAR,FAK-FAK,2025-01-08 21:00:00,0.3401129939706777,2025-01-08 12:50:14.237320935,2025-01-08 21:00:00,2025-01-08 21:00:00,2025-01-08 23:00:00,0.0,0.0
KM LABOBAR,KAIMANA,2025-01-09 09:00:00,0.7372929880173359,2025-01-08 15:18:17.885835303,2025-01-09 09:00:00,2025-01-09 09:00:00,2025-01-09 11:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PRIOK,2025-01-09 07:00:00,0.6351003529515438,2025-01-08 15:45:27.329504987,2025-01-09 07:00:00,2025-01-09 11:00:00,2025-01-09 11:00:00,4.0,4.0
KM LAWIT,KUMAI,2025-01-09 13:00:00,0.8016033762999958,2025-01-08 17:45:41.468287680,2025-01-09 13:00:00,2025-01-09 13:00:00,2025-01-09 15:00:00,0.0,0.0
KM EGON,LEMBAR,2025-01-09 06:00:00,0.3731748779908769,2025-01-08 21:02:37.690541589,2025-01-09 06:00:00,2025-01-09 06:00:00,2025-01-09 09:00:00,0.0,0.0
KM GUNUNG DEMPO,SORONG,2025-01-09 12:00:00,0.5584800280991903,2025-01-08 22:35:47.325572229,2025-01-09 12:00:00,2025-01-09 12:00:00,2025-01-09 15:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PRIOK,2025-01-09 07:00:00,0.3205703053031573,2025-01-08 23:18:22.725621807,2025-01-09 11:00:00,2025-01-09 11:00:00,2025-01-10 14:00:00,4.0,0.0
KM KELUD,BELAWAN,2025-01-09 13:00:00,0.5419076778561691,2025-01-08 23:59:39.176633228,2025-01-09 13:00:00,2025-01-09 13:00:00,2025-01-09 16:00:00,0.0,0.0
KM WILIS,KUPANG,2025-01-09 06:00:00,0.2179121326962885,2025-01-09 00:46:12.391735041,2025-01-09 06:00:00,2025-01-09 06:00:00,2025-01-09 14:00:00,0.0,0.0
KM TILONGKABILA,LEMBAR,2025-01-09 14:00:00,0.5355918012964209,2025-01-09 01:08:44.868367990,2025-01-09 14:00:00,2025-01-09 14:00:00,2025-01-09 16:00:00,0.0,0.0
KM BINAIYA,PARE-PARE,2025-01-09 20:00:00,0.7629380707140648,2025-01-09 01:41:22.150690304,2025-01-09 20:00:00,2025-01-09 20:00:00,2025-01-09 22:00:00,0.0,0.0
KM TATAMAILAU,TIMIKA,2025-01-09 18:00:00,0.6345315099034596,2025-01-09 02:46:16.477544342,2025-01-09 18:00:00,2025-01-09 18:00:00,2025-01-09 20:00:00,0.0,0.0
KM TIDAR,MAUMERE,2025-01-09 12:00:00,0.3786870835002947,2025-01-09 02:54:41.435985575,2025-01-09 12:00:00,2025-01-09 12:00:00,2025-01-09 14:00:00,0.0,0.0
KM LAWIT,KUMAI,2025-01-09 13:00:00,0.4126602992125947,2025-01-09 03:05:46.150148033,2025-01-09 15:00:00,2025-01-09 15:00:00,2025-01-09 17:00:00,2.0,0.0
KM JETLINER,WANCI,2025-01-09 07:00:00,0.1514747806516806,2025-01-09 03:21:52.578951696,2025-01-09 07:00:00,2025-01-09 07:00:00,2025-01-09 09:00:00,0.0,0.0
KM DOBONSOLO,SURABAYA,2025-01-09 13:00:00,0.3904997260623223,2025-01-09 03:37:40.823668215,2025-01-09 13:00:00,2025-01-09 13:00:00,2025-01-09 17:00:00,0.0,0.0
KM AWU,SURABAYA,2025-01-09 17:00:00,0.4705181018654115,2025-01-09 05:42:27.235998828,2025-01-09 17:00:00,2025-01-09 17:00:00,2025-01-10 00:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-01-09 22:00:00,0.6693111903121114,2025-01-09 05:56:11.513157033,2025-01-09 22:00:00,2025-01-09 22:00:00,2025-01-10 17:00:00,0.0,0.0
KM SINABUNG,BAU-BAU,2025-01-09 20:00:00,0.5694959980715474,2025-01-09 06:19:55.545766619,2025-01-09 20:00:00,2025-01-09 20:00:00,2025-01-09 22:00:00,0.0,0.0
KM DOROLONDA,BALIKPAPAN,2025-01-09 17:00:00,0.4143605239401527,2025-01-09 07:03:19.250731570,2025-01-09 17:00:00,2025-01-09 17:00:00,2025-01-09 19:00:00,0.0,0.0
KM TIDAR,LARANTUKA,2025-01-09 19:00:00,0.4843843011767317,2025-01-09 07:22:29.196378329,2025-01-09 19:00:00,2025-01-09 19:00:00,2025-01-09 21:00:00,0.0,0.0
KM PANGRANGO,SAUMLAKI,2025-01-09 19:00:00,0.4609700415442151,2025-01-09 07:56:12.188410581,2025-01-09 19:00:00,2025-01-09 19:00:00,2025-01-10 00:00:00,0.0,0.0
KM LABOBAR,DOBO,2025-01-09 20:00:00,0.4300920769662757,2025-01-09 09:40:40.044550113,2025-01-09 20:00:00,2025-01-09 20:00:00,2025-01-09 22:00:00,0.0,0.0
KM BINAIYA,MAKASSAR,2025-01-10 04:00:00,0.6881950161556589,2025-01-09 11:28:59.950604151,2025-01-10 04:00:00,2025-01-10 04:00:00,2025-01-10 09:00:00,0.0,0.0
KM TIDAR,LEWOLEBA,2025-01-10 00:00:00,0.4192212220089373,2025-01-09 13:56:19.286418430,2025-01-10 00:00:00,2025-01-10 00:00:00,2025-01-10 02:00:00,0.0,0.0
KM WILIS,ENDE,2025-01-10 06:00:00,0.6226598750268563,2025-01-09 15:03:22.186797678,2025-01-10 06:00:00,2025-01-10 06:00:00,2025-01-10 08:00:00,0.0,0.0
KM BK SIGUNTANG,BALIKPAPAN,2025-01-10 04:00:00,0.5141333843491376,2025-01-09 15:39:38.875592236,2025-01-10 04:00:00,2025-01-10 04:00:00,2025-01-10 06:00:00,0.0,0.0
KM GUNUNG DEMPO,MANOKWARI,2025-01-10 04:00:00,0.4935608495772096,2025-01-09 16:09:16.342596530,2025-01-10 04:00:00,2025-01-10 04:00:00,2025-01-10 06:00:00,0.0,0.0
KM LAMBELU,BALIKPAPAN,2025-01-10 01:00:00,0.3585720313654532,2025-01-09 16:23:39.376490025,2025-01-10 01:00:00,2025-01-10 06:00:00,2025-01-10 09:00:00,5.0,5.0
KM EGON,SURABAYA,2025-01-10 06:00:00,0.5265942355405845,2025-01-09 17:21:42.258049294,2025-01-10 06:00:00,2025-01-10 06:00:00,2025-01-10 10:00:00,0.0,0.0
KM TATAMAILAU,AGATS,2025-01-10 08:00:00,0.4972931041153149,2025-01-09 20:03:53.875804436,2025-01-10 08:00:00,2025-01-10 08:00:00,2025-01-10 10:00:00,0.0,0.0
KM DOROLONDA,PANTOLOAN,2025-01-10 07:00:00,0.4301518021955813,2025-01-09 20:40:34.884290302,2025-01-10 07:00:00,2025-01-10 07:00:00,2025-01-10 09:00:00,0.0,0.0
KM TILONGKABILA,BIMA,2025-01-10 10:00:00,0.5187208469421292,2025-01-09 21:33:02.518824201,2025-01-10 10:00:00,2025-01-10 10:00:00,2025-01-10 14:00:00,0.0,0.0
KM LABOBAR,TUAL,2025-01-10 05:00:00,0.2950636200975132,2025-01-09 21:55:06.503223576,2025-01-10 05:00:00,2025-01-10 05:00:00,2025-01-10 07:00:00,0.0,0.0
KM TIDAR,KUPANG,2025-01-10 10:00:00,0.4481755263374395,2025-01-09 23:14:37.634524444,2025-01-10 10:00:00,2025-01-10 10:00:00,2025-01-10 14:00:00,0.0,0.0
KM CIREMAI,SERUI,2025-01-10 03:00:00,0.148962647084135,2025-01-09 23:25:29.627291932,2025-01-10 03:00:00,2025-01-10 03:00:00,2025-01-10 05:00:00,0.0,0.0
KM GUNUNG DEMPO,WASIOR,2025-01-10 14:00:00,0.5569476403720574,2025-01-10 00:37:59.723871856,2025-01-10 14:00:00,2025-01-10 14:00:00,2025-01-10 15:00:00,0.0,0.0
KM WILIS,WAINGAPU,2025-01-10 19:00:00,0.7244801707883639,2025-01-10 01:36:44.913243885,2025-01-10 19:00:00,2025-01-10 19:00:00,2025-01-10 21:00:00,0.0,0.0
KM LAWIT,SEMARANG,2025-01-10 17:00:00,0.6349659904073651,2025-01-10 01:45:38.938428803,2025-01-10 17:00:00,2025-01-10 17:00:00,2025-01-10 23:00:00,0.0,0.0
KM NGGAPULU,BATAM,2025-01-10 06:00:00,0.1655372822813712,2025-01-10 02:01:37.578810890,2025-01-10 06:00:00,2025-01-10 06:00:00,2025-01-10 09:00:00,0.0,0.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-01-10 14:00:00,0.4879157409429016,2025-01-10 02:17:24.079982532,2025-01-10 14:00:00,2025-01-10 14:00:00,2025-01-10 15:00:00,0.0,0.0
KM SANGIANG,TERNATE,2025-01-10 11:00:00,0.3357955103082412,2025-01-10 02:56:27.267909368,2025-01-10 11:00:00,2025-01-10 11:00:00,2025-01-10 14:00:00,0.0,0.0
KM LAMBELU,PARE-PARE,2025-01-10 20:00:00,0.6758851877965953,2025-01-10 03:46:43.519774376,2025-01-10 20:00:00,2025-01-10 20:00:00,2025-01-10 22:00:00,0.0,0.0
KM DOBONSOLO,MAKASSAR,2025-01-10 21:00:00,0.6732900858813222,2025-01-10 04:50:27.736579853,2025-01-10 21:00:00,2025-01-10 21:00:00,2025-01-11 00:00:00,0.0,0.0
KM SIRIMAU,SORONG,2025-01-11 00:00:00,0.7810159257537325,2025-01-10 05:15:20.224014876,2025-01-11 00:00:00,2025-01-11 00:00:00,2025-01-11 06:00:00,0.0,0.0
KM KELUD,BATAM,2025-01-10 18:00:00,0.5158622955400786,2025-01-10 05:37:09.497665337,2025-01-10 18:00:00,2025-01-10 18:00:00,2025-01-10 21:00:00,0.0,0.0
KM LAWIT,SEMARANG,2025-01-10 17:00:00,0.4533858474705904,2025-01-10 06:07:07.462778542,2025-01-10 23:00:00,2025-01-10 23:00:00,2025-01-11 05:00:00,6.0,0.0
KM LABOBAR,BANDA,2025-01-10 20:00:00,0.5553148497051572,2025-01-10 06:40:20.796985474,2025-01-10 20:00:00,2025-01-10 20:00:00,2025-01-10 21:00:00,0.0,0.0
KM SINABUNG,BANGGAI,2025-01-10 15:00:00,0.32933183446533,2025-01-10 07:05:45.729502196,2025-01-10 15:00:00,2025-01-10 15:00:00,2025-01-10 17:00:00,0.0,0.0
KM TILONGKABILA,LABUAN BAJO,2025-01-10 21:00:00,0.5395736040489397,2025-01-10 08:03:00.840610170,2025-01-10 21:00:00,2025-01-10 21:00:00,2025-01-11 00:00:00,0.0,0.0
KM TIDAR,LEWOLEBA,2025-01-10 22:00:00,0.5002722409957278,2025-01-10 09:59:36.478377971,2025-01-10 22:00:00,2025-01-10 22:00:00,2025-01-11 00:00:00,0.0,0.0
KM BK RAYA,BLINYU,2025-01-10 15:00:00,0.1624861615194141,2025-01-10 11:06:01.195644723,2025-01-10 15:00:00,2025-01-10 15:00:00,2025-01-10 17:00:00,0.0,0.0
KM BK SIGUNTANG,PARE-PARE,2025-01-10 22:00:00,0.4413033827662533,2025-01-10 11:24:31.387728996,2025-01-10 22:00:00,2025-01-10 22:00:00,2025-01-11 02:00:00,0.0,0.0
KM CIREMAI,JAYAPURA,2025-01-11 01:00:00,0.5591864792077093,2025-01-10 11:34:46.288196454,2025-01-11 01:00:00,2025-01-11 01:00:00,2025-01-11 06:00:00,0.0,0.0
KM JETLINER,WANCI,2025-01-11 06:00:00,0.6387261411324852,2025-01-10 14:40:14.061406152,2025-01-11 06:00:00,2025-01-11 06:00:00,2025-01-11 08:00:00,0.0,0.0
KM AWU,BENOA,2025-01-11 03:00:00,0.5074984770601353,2025-01-10 14:49:12.131582006,2025-01-11 03:00:00,2025-01-11 03:00:00,2025-01-11 09:00:00,0.0,0.0
KM PANGRANGO,BANDA,2025-01-11 05:00:00,0.5835392118523584,2025-01-10 14:59:42.212095955,2025-01-11 05:00:00,2025-01-11 05:00:00,2025-01-11 07:00:00,0.0,0.0
KM LAMBELU,MAKASSAR,2025-01-11 04:00:00,0.541234077095971,2025-01-10 15:00:37.375738910,2025-01-11 04:00:00,2025-01-11 04:00:00,2025-01-11 04:00:00,0.0,0.0
KM BINAIYA,LABUAN BAJO,2025-01-11 05:00:00,0.5562733808565844,2025-01-10 15:38:57.979893992,2025-01-11 05:00:00,2025-01-11 05:00:00,2025-01-11 07:00:00,0.0,0.0
KM TIDAR,MAUMERE,2025-01-11 10:00:00,0.73992078896876,2025-01-10 16:14:30.843833100,2025-01-11 10:00:00,2025-01-11 10:00:00,2025-01-11 12:00:00,0.0,0.0
KM LAWIT,KARIMUN JAWA,2025-01-11 06:00:00,0.536177417197291,2025-01-10 17:07:54.271154154,2025-01-11 06:00:00,2025-01-11 06:00:00,2025-01-12 02:00:00,0.0,0.0
KM TIDAR,LARANTUKA,2025-01-11 03:00:00,0.4067050134239519,2025-01-10 17:14:20.686840170,2025-01-11 12:00:00,2025-01-11 12:00:00,2025-01-11 14:00:00,9.0,0.0
KM SANGIANG,BACAN,2025-01-11 05:00:00,0.4761492626035081,2025-01-10 17:34:20.703711058,2025-01-11 05:00:00,2025-01-11 05:00:00,2025-01-11 08:00:00,0.0,0.0
KM WILIS,WAIKELO,2025-01-11 06:00:00,0.5145823188276513,2025-01-10 17:39:00.087653290,2025-01-11 06:00:00,2025-01-11 06:00:00,2025-01-11 07:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PANDAN,2025-01-11 04:00:00,0.4017029288877575,2025-01-10 18:21:32.866944099,2025-01-11 04:00:00,2025-01-11 04:00:00,2025-01-11 06:00:00,0.0,0.0
KM GUNUNG DEMPO,NABIRE,2025-01-10 22:00:00,0.1464109919545633,2025-01-10 18:29:10.090295124,2025-01-10 22:00:00,2025-01-10 22:00:00,2025-01-11 00:00:00,0.0,0.0
KM BK SIGUNTANG,MAKASSAR,2025-01-11 07:00:00,0.5094796066265977,2025-01-10 18:46:20.961987464,2025-01-11 07:00:00,2025-01-11 07:00:00,2025-01-11 07:00:00,0.0,0.0
KM LAWIT,KARIMUN JAWA,2025-01-11 06:00:00,0.4584715362637023,2025-01-10 18:59:48.059266816,2025-01-12 02:00:00,2025-01-12 02:00:00,2025-01-12 22:00:00,20.0,0.0
KM LAMBELU,MAKASSAR,2025-01-11 04:00:00,0.372173139061243,2025-01-10 19:04:04.240785108,2025-01-11 04:00:00,2025-01-11 07:00:00,2025-01-11 19:00:00,3.0,3.0
KM BK RAYA,KIJANG,2025-01-11 08:00:00,0.4885506737184486,2025-01-10 20:16:29.221790726,2025-01-11 08:00:00,2025-01-11 08:00:00,2025-01-11 11:00:00,0.0,0.0
KM SINABUNG,BITUNG,2025-01-11 09:00:00,0.5139878308981489,2025-01-10 20:39:51.451410399,2025-01-11 09:00:00,2025-01-11 09:00:00,2025-01-11 11:00:00,0.0,0.0
KM BINAIYA,BIMA,2025-01-11 15:00:00,0.7591937561758952,2025-01-10 20:46:45.659466405,2025-01-11 15:00:00,2025-01-11 15:00:00,2025-01-11 16:00:00,0.0,0.0
KM LABOBAR,AMBON,2025-01-11 06:00:00,0.3111744243924295,2025-01-10 22:31:54.529732496,2025-01-11 06:00:00,2025-01-11 06:00:00,2025-01-11 08:00:00,0.0,0.0
KM NGGAPULU,BELAWAN,2025-01-11 09:00:00,0.3004587181649983,2025-01-11 01:47:20.366750544,2025-01-11 09:00:00,2025-01-11 09:00:00,2025-01-11 18:00:00,0.0,0.0
KM DOBONSOLO,BAU-BAU,2025-01-11 16:00:00,0.5881503194171964,2025-01-11 01:53:03.812402354,2025-01-11 16:00:00,2025-01-11 16:00:00,2025-01-11 18:00:00,0.0,0.0
KM DOROLONDA,BITUNG,2025-01-11 14:00:00,0.4708423264560049,2025-01-11 02:41:59.222994202,2025-01-11 14:00:00,2025-01-11 14:00:00,2025-01-11 17:00:00,0.0,0.0
KM TILONGKABILA,MAKASSAR,2025-01-11 18:00:00,0.615740417777419,2025-01-11 03:13:20.027904032,2025-01-11 18:00:00,2025-01-11 19:00:00,2025-01-12 00:00:00,1.0,1.0
KM BK SIGUNTANG,MAKASSAR,2025-01-11 07:00:00,0.138401326431246,2025-01-11 03:40:42.125396340,2025-01-11 07:00:00,2025-01-12 00:00:00,2025-01-12 17:00:00,17.0,17.0
KM EGON,BATULICIN,2025-01-11 14:00:00,0.4120258827764151,2025-01-11 04:06:40.963728118,2025-01-11 14:00:00,2025-01-11 14:00:00,2025-01-11 17:00:00,0.0,0.0
KM LABOBAR,NAMLEA,2025-01-11 13:00:00,0.3059331384399724,2025-01-11 05:39:27.376838788,2025-01-11 13:00:00,2025-01-11 13:00:00,2025-01-11 15:00:00,0.0,0.0
