Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port
KM WILIS,VOY_14_2025,12,WAINGAPU,2025-07-11 19:00:00,2.0,WAIKELO
KM WILIS,VOY_14_2025,13,WAIKELO,2025-07-12 06:00:00,1.0,BIMA
KM WILIS,VOY_14_2025,14,BIMA,2025-07-12 18:00:00,2.0,LABUAN BAJO
KM WILIS,VOY_14_2025,15,LABUAN BAJO,2025-07-13 05:00:00,1.0,MAKASSAR
KM WILIS,VOY_14_2025,16,MAKASSAR,2025-07-14 06:00:00,3.0,BATULICIN
KM WILIS,VOY_14_2025,17,BATULICIN,2025-07-15 15:00:00,0.0,
KM WILIS,VOY_15_2025,1,BATULICIN,2025-07-15 15:00:00,29.0,MAKASSAR
KM WILIS,VOY_15_2025,2,MAKASSAR,2025-07-18 02:00:00,6.0,LABUAN BAJO
KM WILIS,VOY_15_2025,3,LABUAN BAJO,2025-07-19 08:00:00,1.0,BIMA
KM WILIS,VOY_15_2025,4,BIMA,2025-07-19 18:00:00,1.0,WAIKELO
KM WILIS,VOY_15_2025,5,WAIKELO,2025-07-20 06:00:00,1.0,WAINGAPU
KM WILIS,VOY_15_2025,6,WAINGAPU,2025-07-20 16:00:00,4.0,ENDE
KM WILIS,VOY_15_2025,7,ENDE,2025-07-21 07:00:00,2.0,KUPANG
KM WILIS,VOY_15_2025,8,KUPANG,2025-07-22 01:00:00,8.0,KALABAHI
KM WILIS,VOY_15_2025,9,KALABAHI,2025-07-23 02:00:00,12.0,KUPANG
KM WILIS,VOY_15_2025,10,KUPANG,2025-07-24 06:00:00,8.0,ENDE
KM WILIS,VOY_15_2025,11,ENDE,2025-07-25 06:00:00,2.0,WAINGAPU
KM WILIS,VOY_15_2025,12,WAINGAPU,2025-07-25 19:00:00,2.0,WAIKELO
KM WILIS,VOY_15_2025,13,WAIKELO,2025-07-26 06:00:00,1.0,BIMA
KM WILIS,VOY_15_2025,14,BIMA,2025-07-26 18:00:00,2.0,LABUAN BAJO
KM WILIS,VOY_15_2025,15,LABUAN BAJO,2025-07-27 05:00:00,1.0,MAKASSAR
KM WILIS,VOY_15_2025,16,MAKASSAR,2025-07-28 06:00:00,3.0,BATULICIN
KM WILIS,VOY_15_2025,17,BATULICIN,2025-07-29 15:00:00,0.0,
KM BINAIYA,VOY_12_2025,1,BENOA,2025-07-04 09:00:00,5.0,BIMA
KM BINAIYA,VOY_12_2025,2,BIMA,2025-07-05 13:00:00,2.0,LABUAN BAJO
KM BINAIYA,VOY_12_2025,3,LABUAN BAJO,2025-07-05 23:00:00,2.0,MAKASSAR
KM BINAIYA,VOY_12_2025,4,MAKASSAR,2025-07-06 20:00:00,6.0,AWERANGE
KM BINAIYA,VOY_12_2025,5,AWERANGE,2025-07-07 08:00:00,2.0,BONTANG
KM BINAIYA,VOY_12_2025,6,BONTANG,2025-07-08 13:00:00,3.0,PARE-PARE
KM BINAIYA,VOY_12_2025,7,PARE-PARE,2025-07-09 19:00:00,2.0,BONTANG
KM BINAIYA,VOY_12_2025,8,BONTANG,2025-07-11 00:00:00,3.0,AWERANGE
KM BINAIYA,VOY_12_2025,9,AWERANGE,2025-07-12 06:00:00,2.0,MAKASSAR
KM BINAIYA,VOY_12_2025,10,MAKASSAR,2025-07-12 14:00:00,4.0,LABUAN BAJO
KM BINAIYA,VOY_12_2025,11,LABUAN BAJO,2025-07-13 13:00:00,2.0,BIMA
KM BINAIYA,VOY_12_2025,12,BIMA,2025-07-13 23:00:00,1.0,BENOA
KM BINAIYA,VOY_12_2025,13,BENOA,2025-07-14 23:00:00,8.0,LABUAN BAJO
KM BINAIYA,VOY_12_2025,14,LABUAN BAJO,2025-07-16 10:00:00,3.0,BENOA
KM BINAIYA,VOY_12_2025,15,BENOA,2025-07-17 16:00:00,0.0,
KM BINAIYA,VOY_13_2025,1,BENOA,2025-07-17 16:00:00,15.0,BIMA
KM BINAIYA,VOY_13_2025,2,BIMA,2025-07-19 06:00:00,2.0,LABUAN BAJO
KM BINAIYA,VOY_13_2025,3,LABUAN BAJO,2025-07-19 16:00:00,2.0,MAKASSAR
KM BINAIYA,VOY_13_2025,4,MAKASSAR,2025-07-20 13:00:00,5.0,PARE-PARE
KM BINAIYA,VOY_13_2025,5,PARE-PARE,2025-07-21 01:00:00,2.0,BONTANG
KM BINAIYA,VOY_13_2025,6,BONTANG,2025-07-22 06:00:00,3.0,PARE-PARE
KM BINAIYA,VOY_13_2025,7,PARE-PARE,2025-07-23 12:00:00,2.0,MAKASSAR
KM BINAIYA,VOY_13_2025,8,MAKASSAR,2025-07-23 21:00:00,5.0,LABUAN BAJO
KM BINAIYA,VOY_13_2025,9,LABUAN BAJO,2025-07-24 22:00:00,2.0,BIMA
KM BINAIYA,VOY_13_2025,10,BIMA,2025-07-25 08:00:00,1.0,BENOA
KM BINAIYA,VOY_13_2025,11,BENOA,2025-07-26 08:00:00,4.0,BIMA
KM BINAIYA,VOY_13_2025,12,BIMA,2025-07-27 11:00:00,3.0,WAINGAPU
KM BINAIYA,VOY_13_2025,13,WAINGAPU,2025-07-28 04:00:00,2.0,ENDE
KM BINAIYA,VOY_13_2025,14,ENDE,2025-07-28 15:00:00,2.0,KUPANG
KM BINAIYA,VOY_13_2025,15,KUPANG,2025-07-29 06:00:00,4.0,ENDE
KM BINAIYA,VOY_13_2025,16,ENDE,2025-07-29 23:00:00,2.0,WAINGAPU
KM BINAIYA,VOY_13_2025,17,WAINGAPU,2025-07-30 10:00:00,2.0,BIMA
KM BINAIYA,VOY_13_2025,18,BIMA,2025-07-31 02:00:00,1.0,BENOA
KM BINAIYA,VOY_13_2025,19,BENOA,2025-08-01 02:00:00,0.0,
KM BK SIGUNTANG,VOY_13_2025,1,MAKASSAR,2025-07-03 14:00:00,16.0,MAUMERE
KM BK SIGUNTANG,VOY_13_2025,2,MAUMERE,2025-07-05 00:00:00,3.0,LEWOLEBA
KM BK SIGUNTANG,VOY_13_2025,3,LEWOLEBA,2025-07-05 09:00:00,3.0,KUPANG
KM BK SIGUNTANG,VOY_13_2025,4,KUPANG,2025-07-05 19:00:00,4.0,LEWOLEBA
KM BK SIGUNTANG,VOY_13_2025,5,LEWOLEBA,2025-07-06 06:00:00,2.0,MAUMERE
KM BK SIGUNTANG,VOY_13_2025,6,MAUMERE,2025-07-06 14:00:00,2.0,BAU-BAU
KM BK SIGUNTANG,VOY_13_2025,7,BAU-BAU,2025-07-07 06:00:00,2.0,MAKASSAR
KM BK SIGUNTANG,VOY_13_2025,8,MAKASSAR,2025-07-08 00:00:00,5.0,PARE-PARE
KM BK SIGUNTANG,VOY_13_2025,9,PARE-PARE,2025-07-08 10:00:00,4.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_13_2025,10,BALIKPAPAN,2025-07-09 06:00:00,2.0,TARAKAN
KM BK SIGUNTANG,VOY_13_2025,11,TARAKAN,2025-07-10 08:00:00,4.0,NUNUKAN
KM BK SIGUNTANG,VOY_13_2025,12,NUNUKAN,2025-07-10 18:00:00,2.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_13_2025,13,BALIKPAPAN,2025-07-11 23:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_13_2025,14,PARE-PARE,2025-07-12 17:00:00,4.0,MAKASSAR
KM BK SIGUNTANG,VOY_13_2025,15,MAKASSAR,2025-07-13 02:00:00,0.0,
KM BK SIGUNTANG,VOY_14_2025,1,MAKASSAR,2025-07-13 02:00:00,10.0,PARE-PARE
KM BK SIGUNTANG,VOY_14_2025,2,PARE-PARE,2025-07-13 17:00:00,3.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_14_2025,3,BALIKPAPAN,2025-07-14 11:00:00,2.0,TARAKAN
KM BK SIGUNTANG,VOY_14_2025,4,TARAKAN,2025-07-15 14:00:00,4.0,NUNUKAN
KM BK SIGUNTANG,VOY_14_2025,5,NUNUKAN,2025-07-16 00:00:00,2.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_14_2025,6,BALIKPAPAN,2025-07-17 05:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_14_2025,7,PARE-PARE,2025-07-17 22:00:00,3.0,MAKASSAR
KM BK SIGUNTANG,VOY_14_2025,8,MAKASSAR,2025-07-18 06:00:00,5.0,MAUMERE
KM BK SIGUNTANG,VOY_14_2025,9,MAUMERE,2025-07-19 05:00:00,2.0,LEWOLEBA
KM BK SIGUNTANG,VOY_14_2025,10,LEWOLEBA,2025-07-19 13:00:00,2.0,KUPANG
KM BK SIGUNTANG,VOY_14_2025,11,KUPANG,2025-07-19 22:00:00,4.0,LEWOLEBA
KM BK SIGUNTANG,VOY_14_2025,12,LEWOLEBA,2025-07-20 09:00:00,2.0,MAUMERE
KM BK SIGUNTANG,VOY_14_2025,13,MAUMERE,2025-07-20 17:00:00,2.0,MAKASSAR
KM BK SIGUNTANG,VOY_14_2025,14,MAKASSAR,2025-07-21 13:00:00,5.0,PARE-PARE
KM BK SIGUNTANG,VOY_14_2025,15,PARE-PARE,2025-07-21 23:00:00,3.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_14_2025,16,BALIKPAPAN,2025-07-22 18:00:00,2.0,TARAKAN
KM BK SIGUNTANG,VOY_14_2025,17,TARAKAN,2025-07-23 20:00:00,4.0,NUNUKAN
KM BK SIGUNTANG,VOY_14_2025,18,NUNUKAN,2025-07-24 06:00:00,2.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_14_2025,19,BALIKPAPAN,2025-07-25 11:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_14_2025,20,PARE-PARE,2025-07-26 05:00:00,3.0,MAKASSAR
KM BK SIGUNTANG,VOY_14_2025,21,MAKASSAR,2025-07-26 13:00:00,0.0,
KM CIREMAI,VOY_12_2025,1,TANJUNG PRIOK,2025-06-28 01:00:00,14.0,SURABAYA
KM CIREMAI,VOY_12_2025,2,SURABAYA,2025-06-29 17:00:00,4.0,MAKASSAR
KM CIREMAI,VOY_12_2025,3,MAKASSAR,2025-07-01 03:00:00,4.0,BAU-BAU
KM CIREMAI,VOY_12_2025,4,BAU-BAU,2025-07-01 23:00:00,2.0,AMBON
KM CIREMAI,VOY_12_2025,5,AMBON,2025-07-03 03:00:00,3.0,SORONG
KM CIREMAI,VOY_12_2025,6,SORONG,2025-07-04 04:00:00,2.0,NABIRE
KM CIREMAI,VOY_12_2025,7,NABIRE,2025-07-05 07:00:00,2.0,SERUI
KM CIREMAI,VOY_12_2025,8,SERUI,2025-07-05 16:00:00,2.0,JAYAPURA
KM CIREMAI,VOY_12_2025,9,JAYAPURA,2025-07-06 14:00:00,6.0,SERUI
KM CIREMAI,VOY_12_2025,10,SERUI,2025-07-07 15:00:00,2.0,NABIRE
KM CIREMAI,VOY_12_2025,11,NABIRE,2025-07-07 23:00:00,2.0,SORONG
KM CIREMAI,VOY_12_2025,12,SORONG,2025-07-09 02:00:00,2.0,AMBON
KM CIREMAI,VOY_12_2025,13,AMBON,2025-07-10 02:00:00,3.0,BAU-BAU
KM CIREMAI,VOY_12_2025,14,BAU-BAU,2025-07-11 06:00:00,3.0,MAKASSAR
KM CIREMAI,VOY_12_2025,15,MAKASSAR,2025-07-12 01:00:00,3.0,SURABAYA
KM CIREMAI,VOY_12_2025,16,SURABAYA,2025-07-13 09:00:00,2.0,TANJUNG PRIOK
KM CIREMAI,VOY_12_2025,17,TANJUNG PRIOK,2025-07-14 14:00:00,0.0,
KM CIREMAI,VOY_13_2025,1,TANJUNG PRIOK,2025-07-14 14:00:00,14.0,SURABAYA
KM CIREMAI,VOY_13_2025,2,SURABAYA,2025-07-16 06:00:00,4.0,MAKASSAR
KM CIREMAI,VOY_13_2025,3,MAKASSAR,2025-07-17 16:00:00,4.0,BAU-BAU
KM CIREMAI,VOY_13_2025,4,BAU-BAU,2025-07-18 12:00:00,2.0,AMBON
KM CIREMAI,VOY_13_2025,5,AMBON,2025-07-19 16:00:00,3.0,SORONG
KM CIREMAI,VOY_13_2025,6,SORONG,2025-07-20 17:00:00,2.0,NABIRE
KM CIREMAI,VOY_13_2025,7,NABIRE,2025-07-21 20:00:00,2.0,SERUI
KM CIREMAI,VOY_13_2025,8,SERUI,2025-07-22 05:00:00,2.0,JAYAPURA
KM CIREMAI,VOY_13_2025,9,JAYAPURA,2025-07-23 03:00:00,6.0,SERUI
KM CIREMAI,VOY_13_2025,10,SERUI,2025-07-24 05:00:00,2.0,NABIRE
KM CIREMAI,VOY_13_2025,11,NABIRE,2025-07-24 13:00:00,3.0,SORONG
KM CIREMAI,VOY_13_2025,12,SORONG,2025-07-25 17:00:00,2.0,AMBON
KM CIREMAI,VOY_13_2025,13,AMBON,2025-07-26 17:00:00,3.0,BAU-BAU
KM CIREMAI,VOY_13_2025,14,BAU-BAU,2025-07-27 21:00:00,3.0,MAKASSAR
KM CIREMAI,VOY_13_2025,15,MAKASSAR,2025-07-28 16:00:00,3.0,SURABAYA
KM CIREMAI,VOY_13_2025,16,SURABAYA,2025-07-30 00:00:00,2.0,TANJUNG PRIOK
KM CIREMAI,VOY_13_2025,17,TANJUNG PRIOK,2025-07-31 05:00:00,0.0,
KM DOBONSOLO,VOY_11_2025,1,TANJUNG PRIOK,2025-07-07 11:00:00,10.0,SURABAYA
KM DOBONSOLO,VOY_11_2025,2,SURABAYA,2025-07-08 23:00:00,3.0,MAKASSAR
KM DOBONSOLO,VOY_11_2025,3,MAKASSAR,2025-07-10 08:00:00,3.0,BAU-BAU
KM DOBONSOLO,VOY_11_2025,4,BAU-BAU,2025-07-11 03:00:00,2.0,SORONG
KM DOBONSOLO,VOY_11_2025,5,SORONG,2025-07-12 22:00:00,3.0,MANOKWARI
KM DOBONSOLO,VOY_11_2025,6,MANOKWARI,2025-07-13 15:00:00,2.0,SORONG
KM DOBONSOLO,VOY_11_2025,7,SORONG,2025-07-14 07:00:00,3.0,BAU-BAU
KM DOBONSOLO,VOY_11_2025,8,BAU-BAU,2025-07-16 02:00:00,2.0,MAKASSAR
KM DOBONSOLO,VOY_11_2025,9,MAKASSAR,2025-07-16 19:00:00,3.0,SURABAYA
KM DOBONSOLO,VOY_11_2025,10,SURABAYA,2025-07-18 01:00:00,2.0,TANJUNG PRIOK
KM DOBONSOLO,VOY_11_2025,11,TANJUNG PRIOK,2025-07-19 05:00:00,0.0,
KM DOBONSOLO,VOY_12_2025,1,TANJUNG PRIOK,2025-07-19 05:00:00,11.0,SURABAYA
KM DOBONSOLO,VOY_12_2025,2,SURABAYA,2025-07-20 18:00:00,3.0,MAKASSAR
KM DOBONSOLO,VOY_12_2025,3,MAKASSAR,2025-07-22 02:00:00,4.0,BAU-BAU
KM DOBONSOLO,VOY_12_2025,4,BAU-BAU,2025-07-22 21:00:00,2.0,SORONG
KM DOBONSOLO,VOY_12_2025,5,SORONG,2025-07-24 16:00:00,3.0,MANOKWARI
KM DOBONSOLO,VOY_12_2025,6,MANOKWARI,2025-07-25 09:00:00,2.0,NABIRE
KM DOBONSOLO,VOY_12_2025,7,NABIRE,2025-07-25 22:00:00,2.0,BIAK
KM DOBONSOLO,VOY_12_2025,8,BIAK,2025-07-26 09:00:00,2.0,JAYAPURA
KM DOBONSOLO,VOY_12_2025,9,JAYAPURA,2025-07-27 07:00:00,6.0,BIAK
KM DOBONSOLO,VOY_12_2025,10,BIAK,2025-07-28 08:00:00,2.0,NABIRE
KM DOBONSOLO,VOY_12_2025,11,NABIRE,2025-07-28 20:00:00,2.0,MANOKWARI
KM DOBONSOLO,VOY_12_2025,12,MANOKWARI,2025-07-29 09:00:00,2.0,SORONG
KM DOBONSOLO,VOY_12_2025,13,SORONG,2025-07-30 00:00:00,3.0,BAU-BAU
KM DOBONSOLO,VOY_12_2025,14,BAU-BAU,2025-07-31 17:00:00,2.0,MAKASSAR
KM DOBONSOLO,VOY_12_2025,15,MAKASSAR,2025-08-01 10:00:00,3.0,SURABAYA
KM DOBONSOLO,VOY_12_2025,16,SURABAYA,2025-08-02 16:00:00,2.0,TANJUNG PRIOK
KM DOBONSOLO,VOY_12_2025,17,TANJUNG PRIOK,2025-08-03 20:00:00,0.0,
KM DOROLONDA,VOY_13_2025,1,SURABAYA,2025-06-26 12:00:00,8.0,MAKASSAR
KM DOROLONDA,VOY_13_2025,2,MAKASSAR,2025-06-28 00:00:00,3.0,BAU-BAU
KM DOROLONDA,VOY_13_2025,3,BAU-BAU,2025-06-28 17:00:00,2.0,NAMLEA
KM DOROLONDA,VOY_13_2025,4,NAMLEA,2025-06-29 19:00:00,2.0,AMBON
KM DOROLONDA,VOY_13_2025,5,AMBON,2025-06-30 02:00:00,3.0,SORONG
KM DOROLONDA,VOY_13_2025,6,SORONG,2025-07-01 01:00:00,3.0,MANOKWARI
KM DOROLONDA,VOY_13_2025,7,MANOKWARI,2025-07-01 17:00:00,2.0,NABIRE
KM DOROLONDA,VOY_13_2025,8,NABIRE,2025-07-02 05:00:00,2.0,WAREN
KM DOROLONDA,VOY_13_2025,9,WAREN,2025-07-02 13:00:00,2.0,JAYAPURA
KM DOROLONDA,VOY_13_2025,10,JAYAPURA,2025-07-03 10:00:00,5.0,WAREN
KM DOROLONDA,VOY_13_2025,11,WAREN,2025-07-04 09:00:00,2.0,NABIRE
KM DOROLONDA,VOY_13_2025,12,NABIRE,2025-07-04 17:00:00,2.0,MANOKWARI
KM DOROLONDA,VOY_13_2025,13,MANOKWARI,2025-07-05 05:00:00,2.0,SORONG
KM DOROLONDA,VOY_13_2025,14,SORONG,2025-07-05 19:00:00,2.0,AMBON
KM DOROLONDA,VOY_13_2025,15,AMBON,2025-07-06 17:00:00,3.0,NAMLEA
KM DOROLONDA,VOY_13_2025,16,NAMLEA,2025-07-07 01:00:00,2.0,BAU-BAU
KM DOROLONDA,VOY_13_2025,17,BAU-BAU,2025-07-08 02:00:00,2.0,MAKASSAR
KM DOROLONDA,VOY_13_2025,18,MAKASSAR,2025-07-08 18:00:00,3.0,SURABAYA
KM DOROLONDA,VOY_13_2025,19,SURABAYA,2025-07-10 00:00:00,0.0,
KM DOROLONDA,VOY_14_2025,1,SURABAYA,2025-07-10 00:00:00,13.0,BALIKPAPAN
KM DOROLONDA,VOY_14_2025,2,BALIKPAPAN,2025-07-11 20:00:00,2.0,PANTOLOAN
KM DOROLONDA,VOY_14_2025,3,PANTOLOAN,2025-07-12 10:00:00,2.0,BITUNG
KM DOROLONDA,VOY_14_2025,4,BITUNG,2025-07-13 17:00:00,3.0,TERNATE
KM DOROLONDA,VOY_14_2025,5,TERNATE,2025-07-14 06:00:00,2.0,SORONG
KM DOROLONDA,VOY_14_2025,6,SORONG,2025-07-15 03:00:00,3.0,MANOKWARI
KM DOROLONDA,VOY_14_2025,7,MANOKWARI,2025-07-15 19:00:00,2.0,NABIRE
KM DOROLONDA,VOY_14_2025,8,NABIRE,2025-07-16 07:00:00,2.0,SERUI
KM DOROLONDA,VOY_14_2025,9,SERUI,2025-07-16 15:00:00,2.0,JAYAPURA
KM DOROLONDA,VOY_14_2025,10,JAYAPURA,2025-07-17 12:00:00,6.0,SERUI
KM DOROLONDA,VOY_14_2025,11,SERUI,2025-07-18 12:00:00,2.0,NABIRE
KM DOROLONDA,VOY_14_2025,12,NABIRE,2025-07-18 20:00:00,2.0,MANOKWARI
KM DOROLONDA,VOY_14_2025,13,MANOKWARI,2025-07-19 08:00:00,2.0,SORONG
KM DOROLONDA,VOY_14_2025,14,SORONG,2025-07-20 23:00:00,3.0,TERNATE
KM DOROLONDA,VOY_14_2025,15,TERNATE,2025-07-21 21:00:00,2.0,BITUNG
KM DOROLONDA,VOY_14_2025,16,BITUNG,2025-07-22 08:00:00,2.0,PANTOLOAN
KM DOROLONDA,VOY_14_2025,17,PANTOLOAN,2025-07-22 14:00:00,2.0,BALIKPAPAN
KM DOROLONDA,VOY_14_2025,18,BALIKPAPAN,2025-07-23 04:00:00,2.0,SURABAYA
KM DOROLONDA,VOY_14_2025,19,SURABAYA,2025-07-24 12:00:00,0.0,
KM JETLINER,VOY_27_2025,1,KENDARI,2025-06-28 21:00:00,10.0,WANCI
KM JETLINER,VOY_27_2025,2,WANCI,2025-06-29 20:00:00,2.0,KENDARI
KM JETLINER,VOY_27_2025,3,KENDARI,2025-06-30 11:00:00,6.0,WANCI
KM JETLINER,VOY_27_2025,4,WANCI,2025-07-01 06:00:00,2.0,KENDARI
KM JETLINER,VOY_27_2025,5,KENDARI,2025-07-01 21:00:00,2.0,RAHA
KM JETLINER,VOY_27_2025,6,RAHA,2025-07-02 07:00:00,1.0,KENDARI
KM JETLINER,VOY_27_2025,7,KENDARI,2025-07-02 16:00:00,2.0,WANCI
KM JETLINER,VOY_27_2025,8,WANCI,2025-07-03 07:00:00,2.0,KENDARI
KM JETLINER,VOY_27_2025,9,KENDARI,2025-07-03 22:00:00,19.0,WANCI
KM JETLINER,VOY_27_2025,10,WANCI,2025-07-05 06:00:00,2.0,KENDARI
KM JETLINER,VOY_27_2025,11,KENDARI,2025-07-05 21:00:00,0.0,
KM JETLINER,VOY_28_2025,1,KENDARI,2025-07-05 21:00:00,10.0,WANCI
KM JETLINER,VOY_28_2025,2,WANCI,2025-07-06 20:00:00,2.0,KENDARI
KM JETLINER,VOY_28_2025,3,KENDARI,2025-07-07 11:00:00,6.0,WANCI
KM JETLINER,VOY_28_2025,4,WANCI,2025-07-08 06:00:00,2.0,KENDARI
KM JETLINER,VOY_28_2025,5,KENDARI,2025-07-08 21:00:00,2.0,RAHA
KM JETLINER,VOY_28_2025,6,RAHA,2025-07-09 07:00:00,1.0,KENDARI
KM JETLINER,VOY_28_2025,7,KENDARI,2025-07-09 16:00:00,2.0,WANCI
KM JETLINER,VOY_28_2025,8,WANCI,2025-07-10 07:00:00,2.0,KENDARI
KM JETLINER,VOY_28_2025,9,KENDARI,2025-07-10 22:00:00,19.0,WANCI
KM JETLINER,VOY_28_2025,10,WANCI,2025-07-12 06:00:00,2.0,KENDARI
KM JETLINER,VOY_28_2025,11,KENDARI,2025-07-12 21:00:00,0.0,
KM KELIMUTU,VOY_11_2025,1,TANJUNG PRIOK,2025-06-23 09:00:00,34.0,TANJUNG PANDAN
KM KELIMUTU,VOY_11_2025,2,TANJUNG PANDAN,2025-06-25 13:00:00,2.0,PONTIANAK
KM KELIMUTU,VOY_11_2025,3,PONTIANAK,2025-06-26 17:00:00,2.0,SEMARANG
KM KELIMUTU,VOY_11_2025,4,SEMARANG,2025-06-28 11:00:00,18.0,KUMAI
KM KELIMUTU,VOY_11_2025,5,KUMAI,2025-06-30 05:00:00,2.0,SURABAYA
KM KELIMUTU,VOY_11_2025,6,SURABAYA,2025-07-01 09:00:00,4.0,BATULICIN
KM KELIMUTU,VOY_11_2025,7,BATULICIN,2025-07-02 20:00:00,4.0,SURABAYA
KM KELIMUTU,VOY_11_2025,8,SURABAYA,2025-07-04 07:00:00,3.0,KUMAI
KM KELIMUTU,VOY_11_2025,9,KUMAI,2025-07-05 12:00:00,2.0,SEMARANG
KM KELIMUTU,VOY_11_2025,10,SEMARANG,2025-07-06 13:00:00,5.0,PONTIANAK
KM KELIMUTU,VOY_11_2025,11,PONTIANAK,2025-07-08 16:00:00,2.0,TANJUNG PANDAN
KM KELIMUTU,VOY_11_2025,12,TANJUNG PANDAN,2025-07-09 14:00:00,1.0,TANJUNG PRIOK
KM KELIMUTU,VOY_11_2025,13,TANJUNG PRIOK,2025-07-10 10:00:00,0.0,
KM KELIMUTU,VOY_12_2025,1,TANJUNG PRIOK,2025-07-10 10:00:00,14.0,TANJUNG PANDAN
KM KELIMUTU,VOY_12_2025,2,TANJUNG PANDAN,2025-07-11 18:00:00,2.0,PONTIANAK
KM KELIMUTU,VOY_12_2025,3,PONTIANAK,2025-07-12 19:00:00,3.0,SEMARANG
KM KELIMUTU,VOY_12_2025,4,SEMARANG,2025-07-14 14:00:00,16.0,KUMAI
KM KELIMUTU,VOY_12_2025,5,KUMAI,2025-07-16 06:00:00,4.0,SEMARANG
KM KELIMUTU,VOY_12_2025,6,SEMARANG,2025-07-17 10:00:00,7.0,PONTIANAK
KM KELIMUTU,VOY_12_2025,7,PONTIANAK,2025-07-19 16:00:00,4.0,TANJUNG PANDAN
KM KELIMUTU,VOY_12_2025,8,TANJUNG PANDAN,2025-07-20 16:00:00,2.0,TANJUNG PRIOK
KM KELIMUTU,VOY_12_2025,9,TANJUNG PRIOK,2025-07-21 12:00:00,0.0,
KM KELIMUTU,VOY_13_2025,1,TANJUNG PRIOK,2025-07-21 12:00:00,33.0,TANJUNG PANDAN
KM KELIMUTU,VOY_13_2025,2,TANJUNG PANDAN,2025-07-23 15:00:00,2.0,PONTIANAK
KM KELIMUTU,VOY_13_2025,3,PONTIANAK,2025-07-24 16:00:00,3.0,SEMARANG
KM KELIMUTU,VOY_13_2025,4,SEMARANG,2025-07-26 11:00:00,18.0,KUMAI
KM KELIMUTU,VOY_13_2025,5,KUMAI,2025-07-28 05:00:00,3.0,SURABAYA
KM KELIMUTU,VOY_13_2025,6,SURABAYA,2025-07-29 10:00:00,4.0,BATULICIN
KM KELIMUTU,VOY_13_2025,7,BATULICIN,2025-07-30 21:00:00,2.0,SURABAYA
KM KELIMUTU,VOY_13_2025,8,SURABAYA,2025-08-01 06:00:00,3.0,KUMAI
KM KELIMUTU,VOY_13_2025,9,KUMAI,2025-08-02 11:00:00,2.0,SEMARANG
KM KELIMUTU,VOY_13_2025,10,SEMARANG,2025-08-03 12:00:00,5.0,PONTIANAK
KM KELIMUTU,VOY_13_2025,11,PONTIANAK,2025-08-05 15:00:00,3.0,TANJUNG PANDAN
KM KELIMUTU,VOY_13_2025,12,TANJUNG PANDAN,2025-08-06 14:00:00,2.0,TANJUNG PRIOK
KM KELIMUTU,VOY_13_2025,13,TANJUNG PRIOK,2025-08-07 10:00:00,0.0,
KM LABOBAR,VOY_13_2025,1,TANJUNG PRIOK,2025-06-30 19:00:00,18.0,SURABAYA
KM LABOBAR,VOY_13_2025,2,SURABAYA,2025-07-02 15:00:00,4.0,MAKASSAR
KM LABOBAR,VOY_13_2025,3,MAKASSAR,2025-07-04 00:00:00,3.0,BAU-BAU
KM LABOBAR,VOY_13_2025,4,BAU-BAU,2025-07-04 19:00:00,2.0,AMBON
KM LABOBAR,VOY_13_2025,5,AMBON,2025-07-05 22:00:00,3.0,BANDA
KM LABOBAR,VOY_13_2025,6,BANDA,2025-07-06 09:00:00,2.0,TUAL
KM LABOBAR,VOY_13_2025,7,TUAL,2025-07-07 00:00:00,3.0,DOBO
KM LABOBAR,VOY_13_2025,8,DOBO,2025-07-07 10:00:00,3.0,KAIMANA
KM LABOBAR,VOY_13_2025,9,KAIMANA,2025-07-07 22:00:00,2.0,FAK-FAK
KM LABOBAR,VOY_13_2025,10,FAK-FAK,2025-07-08 10:00:00,3.0,KAIMANA
KM LABOBAR,VOY_13_2025,11,KAIMANA,2025-07-08 23:00:00,3.0,DOBO
KM LABOBAR,VOY_13_2025,12,DOBO,2025-07-09 11:00:00,3.0,TUAL
KM LABOBAR,VOY_13_2025,13,TUAL,2025-07-09 21:00:00,3.0,BANDA
KM LABOBAR,VOY_13_2025,14,BANDA,2025-07-10 12:00:00,3.0,AMBON
KM LABOBAR,VOY_13_2025,15,AMBON,2025-07-10 23:00:00,3.0,BAU-BAU
KM LABOBAR,VOY_13_2025,16,BAU-BAU,2025-07-12 01:00:00,3.0,MAKASSAR
KM LABOBAR,VOY_13_2025,17,MAKASSAR,2025-07-12 18:00:00,3.0,SURABAYA
KM LABOBAR,VOY_13_2025,18,SURABAYA,2025-07-13 22:00:00,3.0,TANJUNG PRIOK
KM LABOBAR,VOY_13_2025,19,TANJUNG PRIOK,2025-07-15 04:00:00,0.0,
