Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port
KM WILIS,VOY_10_2025,1,BATULICIN,2025-05-06 15:00:00,27.0,MAKASSAR
KM WILIS,VOY_10_2025,2,MAKASSAR,2025-05-09 00:00:00,8.0,LABUAN BAJO
KM WILIS,VOY_10_2025,3,LABUAN BAJO,2025-05-10 08:00:00,1.0,BIMA
KM WILIS,VOY_10_2025,4,BIMA,2025-05-10 18:00:00,1.0,WAIKELO
KM WILIS,VOY_10_2025,5,WAIKELO,2025-05-11 06:00:00,1.0,WAINGAPU
KM WILIS,VOY_10_2025,6,WAINGAPU,2025-05-11 16:00:00,4.0,ENDE
KM WILIS,VOY_10_2025,7,ENDE,2025-05-12 07:00:00,2.0,KUPANG
KM WILIS,VOY_10_2025,8,KUPANG,2025-05-13 01:00:00,8.0,KALABAHI
KM WILIS,VOY_10_2025,9,KALABAHI,2025-05-14 02:00:00,12.0,KUPANG
KM WILIS,VOY_10_2025,10,KUPANG,2025-05-15 06:00:00,8.0,ENDE
KM WILIS,VOY_10_2025,11,ENDE,2025-05-16 06:00:00,2.0,WAINGAPU
KM WILIS,VOY_10_2025,12,WAINGAPU,2025-05-16 19:00:00,2.0,WAIKELO
KM WILIS,VOY_10_2025,13,WAIKELO,2025-05-17 06:00:00,1.0,BIMA
KM WILIS,VOY_10_2025,14,BIMA,2025-05-17 18:00:00,2.0,LABUAN BAJO
KM WILIS,VOY_10_2025,15,LABUAN BAJO,2025-05-18 05:00:00,1.0,MAKASSAR
KM WILIS,VOY_10_2025,16,MAKASSAR,2025-05-19 06:00:00,3.0,BATULICIN
KM WILIS,VOY_10_2025,17,BATULICIN,2025-05-20 15:00:00,0.0,
KM WILIS,VOY_11_2025,1,BATULICIN,2025-05-20 15:00:00,27.0,MAKASSAR
KM WILIS,VOY_11_2025,2,MAKASSAR,2025-05-23 00:00:00,8.0,LABUAN BAJO
KM WILIS,VOY_11_2025,3,LABUAN BAJO,2025-05-24 08:00:00,1.0,BIMA
KM WILIS,VOY_11_2025,4,BIMA,2025-05-24 18:00:00,1.0,WAIKELO
KM WILIS,VOY_11_2025,5,WAIKELO,2025-05-25 06:00:00,1.0,WAINGAPU
KM WILIS,VOY_11_2025,6,WAINGAPU,2025-05-25 16:00:00,4.0,ENDE
KM WILIS,VOY_11_2025,7,ENDE,2025-05-26 07:00:00,2.0,KUPANG
KM WILIS,VOY_11_2025,8,KUPANG,2025-05-27 01:00:00,8.0,KALABAHI
KM WILIS,VOY_11_2025,9,KALABAHI,2025-05-28 02:00:00,12.0,KUPANG
KM WILIS,VOY_11_2025,10,KUPANG,2025-05-29 06:00:00,8.0,ENDE
KM WILIS,VOY_11_2025,11,ENDE,2025-05-30 06:00:00,2.0,WAINGAPU
KM WILIS,VOY_11_2025,12,WAINGAPU,2025-05-30 19:00:00,2.0,WAIKELO
KM WILIS,VOY_11_2025,13,WAIKELO,2025-05-31 06:00:00,1.0,BIMA
KM WILIS,VOY_11_2025,14,BIMA,2025-05-31 18:00:00,2.0,LABUAN BAJO
KM WILIS,VOY_11_2025,15,LABUAN BAJO,2025-06-01 05:00:00,1.0,MAKASSAR
KM WILIS,VOY_11_2025,16,MAKASSAR,2025-06-02 06:00:00,3.0,BATULICIN
KM WILIS,VOY_11_2025,17,BATULICIN,2025-06-03 15:00:00,0.0,
KM BINAIYA,VOY_09_2025,1,BENOA,2025-04-29 15:00:00,7.0,BIMA
KM BINAIYA,VOY_09_2025,2,BIMA,2025-04-30 21:00:00,2.0,LABUAN BAJO
KM BINAIYA,VOY_09_2025,3,LABUAN BAJO,2025-05-01 07:00:00,2.0,MAKASSAR
KM BINAIYA,VOY_09_2025,4,MAKASSAR,2025-05-02 04:00:00,6.0,AWERANGE
KM BINAIYA,VOY_09_2025,5,AWERANGE,2025-05-02 16:00:00,2.0,BONTANG
KM BINAIYA,VOY_09_2025,6,BONTANG,2025-05-03 21:00:00,3.0,PARE-PARE
KM BINAIYA,VOY_09_2025,7,PARE-PARE,2025-05-05 03:00:00,2.0,BONTANG
KM BINAIYA,VOY_09_2025,8,BONTANG,2025-05-06 08:00:00,5.0,AWERANGE
KM BINAIYA,VOY_09_2025,9,AWERANGE,2025-05-07 16:00:00,2.0,MAKASSAR
KM BINAIYA,VOY_09_2025,10,MAKASSAR,2025-05-08 00:00:00,4.0,LABUAN BAJO
KM BINAIYA,VOY_09_2025,11,LABUAN BAJO,2025-05-08 23:00:00,2.0,BIMA
KM BINAIYA,VOY_09_2025,12,BIMA,2025-05-09 09:00:00,1.0,BENOA
KM BINAIYA,VOY_09_2025,13,BENOA,2025-05-10 09:00:00,5.0,LABUAN BAJO
KM BINAIYA,VOY_09_2025,14,LABUAN BAJO,2025-05-11 17:00:00,3.0,BENOA
KM BINAIYA,VOY_09_2025,15,BENOA,2025-05-12 23:00:00,3.0,SURABAYA
KM BINAIYA,VOY_09_2025,16,SURABAYA,2025-05-14 08:00:00,5.0,CIREBON
KM BINAIYA,VOY_09_2025,17,CIREBON,2025-05-15 15:00:00,0.0,
KM BK RAYA,VOY_10_2024,1,TANJUNG PRIOK,2025-05-01 23:00:00,7.0,BLINYU
KM BK RAYA,VOY_10_2024,2,BLINYU,2025-05-03 10:00:00,1.0,KIJANG
KM BK RAYA,VOY_10_2024,3,KIJANG,2025-05-04 02:00:00,2.0,LETUNG
KM BK RAYA,VOY_10_2024,4,LETUNG,2025-05-04 17:00:00,1.0,TAREMPA
KM BK RAYA,VOY_10_2024,5,TAREMPA,2025-05-04 22:00:00,3.0,NATUNA
KM BK RAYA,VOY_10_2024,6,NATUNA,2025-05-05 12:00:00,2.0,MIDAI
KM BK RAYA,VOY_10_2024,7,MIDAI,2025-05-05 18:00:00,2.0,SERASAN
KM BK RAYA,VOY_10_2024,8,SERASAN,2025-05-06 04:00:00,2.0,PONTIANAK
KM BK RAYA,VOY_10_2024,9,PONTIANAK,2025-05-06 23:00:00,2.0,SURABAYA
KM BK RAYA,VOY_10_2024,10,SURABAYA,2025-05-08 22:00:00,4.0,PONTIANAK
KM BK RAYA,VOY_10_2024,11,PONTIANAK,2025-05-11 03:00:00,1.0,SERASAN
KM BK RAYA,VOY_10_2024,12,SERASAN,2025-05-11 18:00:00,2.0,MIDAI
KM BK RAYA,VOY_10_2024,13,MIDAI,2025-05-12 04:00:00,1.0,NATUNA
KM BK RAYA,VOY_10_2024,14,NATUNA,2025-05-12 09:00:00,2.0,TAREMPA
KM BK RAYA,VOY_10_2024,15,TAREMPA,2025-05-12 22:00:00,1.0,LETUNG
KM BK RAYA,VOY_10_2024,16,LETUNG,2025-05-13 03:00:00,1.0,KIJANG
KM BK RAYA,VOY_10_2024,17,KIJANG,2025-05-13 18:00:00,3.0,BLINYU
KM BK RAYA,VOY_10_2024,18,BLINYU,2025-05-14 13:00:00,1.0,TANJUNG PRIOK
KM BK RAYA,VOY_10_2024,19,TANJUNG PRIOK,2025-05-15 18:00:00,0.0,
KM BK RAYA,VOY_11_2024,1,TANJUNG PRIOK,2025-05-15 18:00:00,8.0,BLINYU
KM BK RAYA,VOY_11_2024,2,BLINYU,2025-05-17 06:00:00,1.0,KIJANG
KM BK RAYA,VOY_11_2024,3,KIJANG,2025-05-17 22:00:00,3.0,LETUNG
KM BK RAYA,VOY_11_2024,4,LETUNG,2025-05-18 14:00:00,1.0,TAREMPA
KM BK RAYA,VOY_11_2024,5,TAREMPA,2025-05-18 19:00:00,2.0,NATUNA
KM BK RAYA,VOY_11_2024,6,NATUNA,2025-05-19 08:00:00,3.0,MIDAI
KM BK RAYA,VOY_11_2024,7,MIDAI,2025-05-19 15:00:00,2.0,SERASAN
KM BK RAYA,VOY_11_2024,8,SERASAN,2025-05-20 01:00:00,2.0,PONTIANAK
KM BK RAYA,VOY_11_2024,9,PONTIANAK,2025-05-20 22:00:00,2.0,SURABAYA
KM BK RAYA,VOY_11_2024,10,SURABAYA,2025-05-22 22:00:00,4.0,PONTIANAK
KM BK RAYA,VOY_11_2024,11,PONTIANAK,2025-05-25 02:00:00,1.0,SERASAN
KM BK RAYA,VOY_11_2024,12,SERASAN,2025-05-25 17:00:00,2.0,MIDAI
KM BK RAYA,VOY_11_2024,13,MIDAI,2025-05-26 03:00:00,1.0,NATUNA
KM BK RAYA,VOY_11_2024,14,NATUNA,2025-05-26 08:00:00,2.0,TAREMPA
KM BK RAYA,VOY_11_2024,15,TAREMPA,2025-05-26 21:00:00,1.0,LETUNG
KM BK RAYA,VOY_11_2024,16,LETUNG,2025-05-27 02:00:00,1.0,KIJANG
KM BK RAYA,VOY_11_2024,17,KIJANG,2025-05-27 17:00:00,3.0,BLINYU
KM BK RAYA,VOY_11_2024,18,BLINYU,2025-05-28 12:00:00,1.0,TANJUNG PRIOK
KM BK RAYA,VOY_11_2024,19,TANJUNG PRIOK,2025-05-29 17:00:00,0.0,
KM BK SIGUNTANG,VOY_10_2025,1,MAKASSAR,2025-05-03 07:00:00,19.0,PARE-PARE
KM BK SIGUNTANG,VOY_10_2025,2,PARE-PARE,2025-05-04 07:00:00,4.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_10_2025,3,BALIKPAPAN,2025-05-05 02:00:00,2.0,TARAKAN
KM BK SIGUNTANG,VOY_10_2025,4,TARAKAN,2025-05-06 05:00:00,4.0,NUNUKAN
KM BK SIGUNTANG,VOY_10_2025,5,NUNUKAN,2025-05-06 15:00:00,3.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_10_2025,6,BALIKPAPAN,2025-05-07 21:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_10_2025,7,PARE-PARE,2025-05-08 14:00:00,4.0,MAKASSAR
KM BK SIGUNTANG,VOY_10_2025,8,MAKASSAR,2025-05-08 23:00:00,3.0,MAUMERE
KM BK SIGUNTANG,VOY_10_2025,9,MAUMERE,2025-05-09 20:00:00,2.0,LEWOLEBA
KM BK SIGUNTANG,VOY_10_2025,10,LEWOLEBA,2025-05-10 04:00:00,2.0,KUPANG
KM BK SIGUNTANG,VOY_10_2025,11,KUPANG,2025-05-10 13:00:00,5.0,LEWOLEBA
KM BK SIGUNTANG,VOY_10_2025,12,LEWOLEBA,2025-05-11 01:00:00,2.0,MAUMERE
KM BK SIGUNTANG,VOY_10_2025,13,MAUMERE,2025-05-11 09:00:00,2.0,MAKASSAR
KM BK SIGUNTANG,VOY_10_2025,14,MAKASSAR,2025-05-12 05:00:00,6.0,PARE-PARE
KM BK SIGUNTANG,VOY_10_2025,15,PARE-PARE,2025-05-12 16:00:00,4.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_10_2025,16,BALIKPAPAN,2025-05-13 12:00:00,2.0,TARAKAN
KM BK SIGUNTANG,VOY_10_2025,17,TARAKAN,2025-05-14 14:00:00,4.0,NUNUKAN
KM BK SIGUNTANG,VOY_10_2025,18,NUNUKAN,2025-05-15 00:00:00,2.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_10_2025,19,BALIKPAPAN,2025-05-16 05:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_10_2025,20,PARE-PARE,2025-05-16 23:00:00,3.0,MAKASSAR
KM BK SIGUNTANG,VOY_10_2025,21,MAKASSAR,2025-05-17 07:00:00,0.0,
KM BK SIGUNTANG,VOY_11_2025,1,MAKASSAR,2025-05-17 07:00:00,19.0,PARE-PARE
KM BK SIGUNTANG,VOY_11_2025,2,PARE-PARE,2025-05-18 07:00:00,4.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_11_2025,3,BALIKPAPAN,2025-05-19 02:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_11_2025,4,PARE-PARE,2025-05-19 19:00:00,4.0,MAKASSAR
KM BK SIGUNTANG,VOY_11_2025,5,MAKASSAR,2025-05-20 04:00:00,3.0,MAUMERE
KM BK SIGUNTANG,VOY_11_2025,6,MAUMERE,2025-05-21 01:00:00,2.0,LEWOLEBA
KM BK SIGUNTANG,VOY_11_2025,7,LEWOLEBA,2025-05-21 09:00:00,2.0,KUPANG
KM BK SIGUNTANG,VOY_11_2025,8,KUPANG,2025-05-21 18:00:00,6.0,LEWOLEBA
KM BK SIGUNTANG,VOY_11_2025,9,LEWOLEBA,2025-05-22 07:00:00,2.0,MAUMERE
KM BK SIGUNTANG,VOY_11_2025,10,MAUMERE,2025-05-22 15:00:00,2.0,MAKASSAR
KM BK SIGUNTANG,VOY_11_2025,11,MAKASSAR,2025-05-23 11:00:00,6.0,PARE-PARE
KM BK SIGUNTANG,VOY_11_2025,12,PARE-PARE,2025-05-23 22:00:00,4.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_11_2025,13,BALIKPAPAN,2025-05-24 18:00:00,2.0,TARAKAN
KM BK SIGUNTANG,VOY_11_2025,14,TARAKAN,2025-05-25 20:00:00,4.0,NUNUKAN
KM BK SIGUNTANG,VOY_11_2025,15,NUNUKAN,2025-05-26 06:00:00,2.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_11_2025,16,BALIKPAPAN,2025-05-27 11:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_11_2025,17,PARE-PARE,2025-05-28 05:00:00,4.0,MAKASSAR
KM BK SIGUNTANG,VOY_11_2025,18,MAKASSAR,2025-05-28 14:00:00,6.0,SURABAYA
KM BK SIGUNTANG,VOY_11_2025,19,SURABAYA,2025-05-30 04:00:00,4.0,TANJUNG PRIOK
KM BK SIGUNTANG,VOY_11_2025,20,TANJUNG PRIOK,2025-05-31 11:00:00,0.0,
KM CIREMAI,VOY_08_2025,1,TANJUNG PRIOK,2025-04-24 13:00:00,11.0,SURABAYA
KM CIREMAI,VOY_08_2025,2,SURABAYA,2025-04-26 02:00:00,4.0,MAKASSAR
KM CIREMAI,VOY_08_2025,3,MAKASSAR,2025-04-27 13:00:00,4.0,BAU-BAU
KM CIREMAI,VOY_08_2025,4,BAU-BAU,2025-04-28 09:00:00,3.0,AMBON
KM CIREMAI,VOY_08_2025,5,AMBON,2025-04-29 15:00:00,4.0,SORONG
KM CIREMAI,VOY_08_2025,6,SORONG,2025-04-30 18:00:00,3.0,SERUI
KM CIREMAI,VOY_08_2025,7,SERUI,2025-05-01 21:00:00,2.0,JAYAPURA
KM CIREMAI,VOY_08_2025,8,JAYAPURA,2025-05-02 21:00:00,5.0,SERUI
KM CIREMAI,VOY_08_2025,9,SERUI,2025-05-03 23:00:00,2.0,SORONG
KM CIREMAI,VOY_08_2025,10,SORONG,2025-05-05 01:00:00,3.0,AMBON
KM CIREMAI,VOY_08_2025,11,AMBON,2025-05-06 03:00:00,3.0,BAU-BAU
KM CIREMAI,VOY_08_2025,12,BAU-BAU,2025-05-07 10:00:00,2.0,MAKASSAR
KM CIREMAI,VOY_08_2025,13,MAKASSAR,2025-05-08 05:00:00,3.0,SURABAYA
KM CIREMAI,VOY_08_2025,14,SURABAYA,2025-05-09 16:00:00,2.0,TANJUNG PRIOK
KM CIREMAI,VOY_08_2025,15,TANJUNG PRIOK,2025-05-10 21:00:00,0.0,
KM CIREMAI,VOY_09_2025,1,TANJUNG PRIOK,2025-05-10 21:00:00,10.0,SURABAYA
KM CIREMAI,VOY_09_2025,2,SURABAYA,2025-05-12 10:00:00,4.0,MAKASSAR
KM CIREMAI,VOY_09_2025,3,MAKASSAR,2025-05-13 21:00:00,5.0,BAU-BAU
KM CIREMAI,VOY_09_2025,4,BAU-BAU,2025-05-14 18:00:00,3.0,AMBON
KM CIREMAI,VOY_09_2025,5,AMBON,2025-05-16 00:00:00,3.0,SORONG
KM CIREMAI,VOY_09_2025,6,SORONG,2025-05-17 02:00:00,3.0,SERUI
KM CIREMAI,VOY_09_2025,7,SERUI,2025-05-18 05:00:00,2.0,JAYAPURA
KM CIREMAI,VOY_09_2025,8,JAYAPURA,2025-05-19 05:00:00,6.0,SERUI
KM CIREMAI,VOY_09_2025,9,SERUI,2025-05-20 08:00:00,2.0,SORONG
KM CIREMAI,VOY_09_2025,10,SORONG,2025-05-21 10:00:00,3.0,AMBON
KM CIREMAI,VOY_09_2025,11,AMBON,2025-05-22 11:00:00,2.0,BAU-BAU
KM CIREMAI,VOY_09_2025,12,BAU-BAU,2025-05-23 14:00:00,2.0,MAKASSAR
KM CIREMAI,VOY_09_2025,13,MAKASSAR,2025-05-24 08:00:00,3.0,SURABAYA
KM CIREMAI,VOY_09_2025,14,SURABAYA,2025-05-25 16:00:00,2.0,TANJUNG PRIOK
KM CIREMAI,VOY_09_2025,15,TANJUNG PRIOK,2025-05-26 20:00:00,0.0,
KM DOBONSOLO,VOY_06_2025,1,TANJUNG PRIOK,2025-04-26 19:00:00,25.0,SURABAYA
KM DOBONSOLO,VOY_06_2025,2,SURABAYA,2025-04-28 22:00:00,4.0,MAKASSAR
KM DOBONSOLO,VOY_06_2025,3,MAKASSAR,2025-04-30 08:00:00,4.0,BAU-BAU
KM DOBONSOLO,VOY_06_2025,4,BAU-BAU,2025-05-01 03:00:00,3.0,SORONG
KM DOBONSOLO,VOY_06_2025,5,SORONG,2025-05-03 00:00:00,4.0,MANOKWARI
KM DOBONSOLO,VOY_06_2025,6,MANOKWARI,2025-05-03 19:00:00,3.0,BIAK
KM DOBONSOLO,VOY_06_2025,7,BIAK,2025-05-04 08:00:00,3.0,JAYAPURA
KM DOBONSOLO,VOY_06_2025,8,JAYAPURA,2025-05-05 09:00:00,6.0,BIAK
KM DOBONSOLO,VOY_06_2025,9,BIAK,2025-05-06 12:00:00,2.0,MANOKWARI
KM DOBONSOLO,VOY_06_2025,10,MANOKWARI,2025-05-07 00:00:00,2.0,SORONG
KM DOBONSOLO,VOY_06_2025,11,SORONG,2025-05-07 18:00:00,3.0,BAU-BAU
KM DOBONSOLO,VOY_06_2025,12,BAU-BAU,2025-05-09 16:00:00,2.0,MAKASSAR
KM DOBONSOLO,VOY_06_2025,13,MAKASSAR,2025-05-10 11:00:00,3.0,SURABAYA
KM DOBONSOLO,VOY_06_2025,14,SURABAYA,2025-05-11 22:00:00,2.0,TANJUNG PRIOK
KM DOBONSOLO,VOY_06_2025,15,TANJUNG PRIOK,2025-05-13 03:00:00,0.0,
KM DOBONSOLO,VOY_07_2025,1,TANJUNG PRIOK,2025-05-13 03:00:00,14.0,SURABAYA
KM DOBONSOLO,VOY_07_2025,2,SURABAYA,2025-05-14 19:00:00,3.0,MAKASSAR
KM DOBONSOLO,VOY_07_2025,3,MAKASSAR,2025-05-16 03:00:00,3.0,BAU-BAU
KM DOBONSOLO,VOY_07_2025,4,BAU-BAU,2025-05-16 20:00:00,2.0,SORONG
KM DOBONSOLO,VOY_07_2025,5,SORONG,2025-05-18 12:00:00,2.0,MANOKWARI
KM DOBONSOLO,VOY_07_2025,6,MANOKWARI,2025-05-19 04:00:00,2.0,SORONG
KM DOBONSOLO,VOY_07_2025,7,SORONG,2025-05-19 20:00:00,3.0,BAU-BAU
KM DOBONSOLO,VOY_07_2025,8,BAU-BAU,2025-05-21 12:00:00,2.0,MAKASSAR
KM DOBONSOLO,VOY_07_2025,9,MAKASSAR,2025-05-22 05:00:00,3.0,SURABAYA
KM DOBONSOLO,VOY_07_2025,10,SURABAYA,2025-05-23 12:00:00,2.0,TANJUNG PRIOK
KM DOBONSOLO,VOY_07_2025,11,TANJUNG PRIOK,2025-05-24 16:00:00,0.0,
KM DOROLONDA,VOY_09_2025,1,SURABAYA,2025-05-06 14:00:00,7.0,BALIKPAPAN
KM DOROLONDA,VOY_09_2025,2,BALIKPAPAN,2025-05-08 03:00:00,2.0,PANTOLOAN
KM DOROLONDA,VOY_09_2025,3,PANTOLOAN,2025-05-08 18:00:00,2.0,BITUNG
KM DOROLONDA,VOY_09_2025,4,BITUNG,2025-05-10 00:00:00,2.0,TERNATE
KM DOROLONDA,VOY_09_2025,5,TERNATE,2025-05-10 12:00:00,2.0,BITUNG
KM DOROLONDA,VOY_09_2025,6,BITUNG,2025-05-10 23:00:00,2.0,PANTOLOAN
KM DOROLONDA,VOY_09_2025,7,PANTOLOAN,2025-05-12 06:00:00,2.0,BALIKPAPAN
KM DOROLONDA,VOY_09_2025,8,BALIKPAPAN,2025-05-12 20:00:00,2.0,SURABAYA
KM DOROLONDA,VOY_09_2025,9,SURABAYA,2025-05-14 04:00:00,0.0,
KM DOROLONDA,VOY_10_2025,1,SURABAYA,2025-05-14 04:00:00,9.0,MAKASSAR
KM DOROLONDA,VOY_10_2025,2,MAKASSAR,2025-05-15 17:00:00,3.0,BAU-BAU
KM DOROLONDA,VOY_10_2025,3,BAU-BAU,2025-05-16 10:00:00,2.0,NAMLEA
KM DOROLONDA,VOY_10_2025,4,NAMLEA,2025-05-17 12:00:00,2.0,AMBON
KM DOROLONDA,VOY_10_2025,5,AMBON,2025-05-17 19:00:00,3.0,SORONG
KM DOROLONDA,VOY_10_2025,6,SORONG,2025-05-18 18:00:00,3.0,MANOKWARI
KM DOROLONDA,VOY_10_2025,7,MANOKWARI,2025-05-19 10:00:00,2.0,NABIRE
KM DOROLONDA,VOY_10_2025,8,NABIRE,2025-05-19 23:00:00,2.0,WAREN
KM DOROLONDA,VOY_10_2025,9,WAREN,2025-05-20 07:00:00,2.0,JAYAPURA
KM DOROLONDA,VOY_10_2025,10,JAYAPURA,2025-05-21 05:00:00,5.0,WAREN
KM DOROLONDA,VOY_10_2025,11,WAREN,2025-05-22 05:00:00,2.0,NABIRE
KM DOROLONDA,VOY_10_2025,12,NABIRE,2025-05-22 13:00:00,2.0,MANOKWARI
KM DOROLONDA,VOY_10_2025,13,MANOKWARI,2025-05-23 02:00:00,2.0,SORONG
KM DOROLONDA,VOY_10_2025,14,SORONG,2025-05-23 17:00:00,3.0,AMBON
KM DOROLONDA,VOY_10_2025,15,AMBON,2025-05-24 16:00:00,3.0,NAMLEA
KM DOROLONDA,VOY_10_2025,16,NAMLEA,2025-05-25 00:00:00,2.0,BAU-BAU
KM DOROLONDA,VOY_10_2025,17,BAU-BAU,2025-05-26 01:00:00,2.0,MAKASSAR
KM DOROLONDA,VOY_10_2025,18,MAKASSAR,2025-05-26 17:00:00,3.0,SURABAYA
KM DOROLONDA,VOY_10_2025,19,SURABAYA,2025-05-27 23:00:00,0.0,
KM EGON,VOY_08_2025,1,WAINGAPU,2025-05-01 21:00:00,19.0,LEMBAR
KM EGON,VOY_08_2025,2,LEMBAR,2025-05-03 22:00:00,5.0,SURABAYA
KM EGON,VOY_08_2025,3,SURABAYA,2025-05-05 03:00:00,5.0,BATULICIN
KM EGON,VOY_08_2025,4,BATULICIN,2025-05-06 12:00:00,2.0,PARE-PARE
KM EGON,VOY_08_2025,5,PARE-PARE,2025-05-07 12:00:00,3.0,BONTANG
KM EGON,VOY_08_2025,6,BONTANG,2025-05-08 15:00:00,3.0,PARE-PARE
KM EGON,VOY_08_2025,7,PARE-PARE,2025-05-09 19:00:00,4.0,BONTANG
KM EGON,VOY_08_2025,8,BONTANG,2025-05-10 23:00:00,3.0,PARE-PARE
KM EGON,VOY_08_2025,9,PARE-PARE,2025-05-12 04:00:00,3.0,BATULICIN
KM EGON,VOY_08_2025,10,BATULICIN,2025-05-13 05:00:00,5.0,SURABAYA
KM EGON,VOY_08_2025,11,SURABAYA,2025-05-14 14:00:00,5.0,LEMBAR
KM EGON,VOY_08_2025,12,LEMBAR,2025-05-15 19:00:00,5.0,WAINGAPU
KM EGON,VOY_08_2025,13,WAINGAPU,2025-05-17 03:00:00,0.0,
KM EGON,VOY_09_2025,1,WAINGAPU,2025-05-17 03:00:00,13.0,BIMA
KM EGON,VOY_09_2025,2,BIMA,2025-05-18 05:00:00,3.0,LEMBAR
KM EGON,VOY_09_2025,3,LEMBAR,2025-05-19 01:00:00,3.0,SURABAYA
KM EGON,VOY_09_2025,4,SURABAYA,2025-05-20 03:00:00,5.0,BATULICIN
KM EGON,VOY_09_2025,5,BATULICIN,2025-05-21 11:00:00,3.0,PARE-PARE
KM EGON,VOY_09_2025,6,PARE-PARE,2025-05-22 12:00:00,2.0,BONTANG
KM EGON,VOY_09_2025,7,BONTANG,2025-05-23 14:00:00,3.0,PARE-PARE
KM EGON,VOY_09_2025,8,PARE-PARE,2025-05-24 18:00:00,4.0,BONTANG
KM EGON,VOY_09_2025,9,BONTANG,2025-05-25 22:00:00,4.0,PARE-PARE
KM EGON,VOY_09_2025,10,PARE-PARE,2025-05-27 04:00:00,3.0,BATULICIN
KM EGON,VOY_09_2025,11,BATULICIN,2025-05-28 05:00:00,3.0,SURABAYA
KM EGON,VOY_09_2025,12,SURABAYA,2025-05-29 09:00:00,5.0,LEMBAR
KM EGON,VOY_09_2025,13,LEMBAR,2025-05-30 13:00:00,3.0,BIMA
KM EGON,VOY_09_2025,14,BIMA,2025-05-31 09:00:00,2.0,WAINGAPU
KM EGON,VOY_09_2025,15,WAINGAPU,2025-06-01 00:00:00,0.0,
KM GUNUNG DEMPO,VOY_09_2025,1,TANJUNG PRIOK,2025-05-06 23:00:00,11.0,SURABAYA
KM GUNUNG DEMPO,VOY_09_2025,2,SURABAYA,2025-05-08 10:00:00,4.0,MAKASSAR
KM GUNUNG DEMPO,VOY_09_2025,3,MAKASSAR,2025-05-09 16:00:00,3.0,SORONG
KM GUNUNG DEMPO,VOY_09_2025,4,SORONG,2025-05-11 19:00:00,3.0,MANOKWARI
KM GUNUNG DEMPO,VOY_09_2025,5,MANOKWARI,2025-05-12 10:00:00,2.0,WASIOR
KM GUNUNG DEMPO,VOY_09_2025,6,WASIOR,2025-05-12 19:00:00,1.0,NABIRE
KM GUNUNG DEMPO,VOY_09_2025,7,NABIRE,2025-05-13 03:00:00,2.0,JAYAPURA
KM GUNUNG DEMPO,VOY_09_2025,8,JAYAPURA,2025-05-14 03:00:00,6.0,NABIRE
KM GUNUNG DEMPO,VOY_09_2025,9,NABIRE,2025-05-15 08:00:00,2.0,WASIOR
KM GUNUNG DEMPO,VOY_09_2025,10,WASIOR,2025-05-15 17:00:00,1.0,MANOKWARI
KM GUNUNG DEMPO,VOY_09_2025,11,MANOKWARI,2025-05-16 01:00:00,2.0,SORONG
KM GUNUNG DEMPO,VOY_09_2025,12,SORONG,2025-05-16 15:00:00,2.0,MAKASSAR
KM GUNUNG DEMPO,VOY_09_2025,13,MAKASSAR,2025-05-18 18:00:00,2.0,SURABAYA
KM GUNUNG DEMPO,VOY_09_2025,14,SURABAYA,2025-05-19 22:00:00,2.0,TANJUNG PRIOK
KM GUNUNG DEMPO,VOY_09_2025,15,TANJUNG PRIOK,2025-05-21 00:00:00,0.0,
KM GUNUNG DEMPO,VOY_10_2025,1,TANJUNG PRIOK,2025-05-21 00:00:00,14.0,SURABAYA
KM GUNUNG DEMPO,VOY_10_2025,2,SURABAYA,2025-05-22 14:00:00,4.0,MAKASSAR
KM GUNUNG DEMPO,VOY_10_2025,3,MAKASSAR,2025-05-23 21:00:00,3.0,SORONG
KM GUNUNG DEMPO,VOY_10_2025,4,SORONG,2025-05-26 00:00:00,3.0,MANOKWARI
KM GUNUNG DEMPO,VOY_10_2025,5,MANOKWARI,2025-05-26 16:00:00,2.0,WASIOR
KM GUNUNG DEMPO,VOY_10_2025,6,WASIOR,2025-05-27 01:00:00,1.0,NABIRE
KM GUNUNG DEMPO,VOY_10_2025,7,NABIRE,2025-05-27 09:00:00,2.0,JAYAPURA
KM GUNUNG DEMPO,VOY_10_2025,8,JAYAPURA,2025-05-28 10:00:00,6.0,NABIRE
KM GUNUNG DEMPO,VOY_10_2025,9,NABIRE,2025-05-29 14:00:00,2.0,WASIOR
KM GUNUNG DEMPO,VOY_10_2025,10,WASIOR,2025-05-29 22:00:00,1.0,MANOKWARI
KM GUNUNG DEMPO,VOY_10_2025,11,MANOKWARI,2025-05-30 06:00:00,2.0,SORONG
