Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port
KM BK SIGUNTANG,VOY_03_2025,17,TARAKAN,2025-02-05 13:00:00,4.0,NUNUKAN
KM BK SIGUNTANG,VOY_03_2025,18,NUNUKAN,2025-02-05 23:00:00,2.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_03_2025,19,BALIKPAPAN,2025-02-07 04:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_03_2025,20,PARE-PARE,2025-02-07 22:00:00,4.0,MAKASSAR
KM BK SIGUNTANG,VOY_03_2025,21,MAKASSAR,2025-02-08 07:00:00,0.0,
KM BK SIGUNTANG,VOY_04_2025,1,MAKASSAR,2025-02-08 07:00:00,17.0,PARE-PARE
KM BK SIGUNTANG,VOY_04_2025,2,PARE-PARE,2025-02-09 05:00:00,4.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_04_2025,3,BALIKPAPAN,2025-02-10 00:00:00,2.0,TARAKAN
KM BK SIGUNTANG,VOY_04_2025,4,TARAKAN,2025-02-11 03:00:00,4.0,NUNUKAN
KM BK SIGUNTANG,VOY_04_2025,5,NUNUKAN,2025-02-11 13:00:00,3.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_04_2025,6,BALIKPAPAN,2025-02-12 19:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_04_2025,7,PARE-PARE,2025-02-13 12:00:00,4.0,MAKASSAR
KM BK SIGUNTANG,VOY_04_2025,8,MAKASSAR,2025-02-13 21:00:00,3.0,MAUMERE
KM BK SIGUNTANG,VOY_04_2025,9,MAUMERE,2025-02-14 18:00:00,2.0,LEWOLEBA
KM BK SIGUNTANG,VOY_04_2025,10,LEWOLEBA,2025-02-15 02:00:00,2.0,KUPANG
KM BK SIGUNTANG,VOY_04_2025,11,KUPANG,2025-02-15 11:00:00,6.0,LEWOLEBA
KM BK SIGUNTANG,VOY_04_2025,12,LEWOLEBA,2025-02-16 00:00:00,2.0,MAUMERE
KM BK SIGUNTANG,VOY_04_2025,13,MAUMERE,2025-02-16 09:00:00,1.0,MAKASSAR
KM BK SIGUNTANG,VOY_04_2025,14,MAKASSAR,2025-02-17 04:00:00,6.0,PARE-PARE
KM BK SIGUNTANG,VOY_04_2025,15,PARE-PARE,2025-02-17 15:00:00,4.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_04_2025,16,BALIKPAPAN,2025-02-18 11:00:00,2.0,TARAKAN
KM BK SIGUNTANG,VOY_04_2025,17,TARAKAN,2025-02-19 13:00:00,4.0,NUNUKAN
KM BK SIGUNTANG,VOY_04_2025,18,NUNUKAN,2025-02-19 23:00:00,2.0,BALIKPAPAN
KM BK SIGUNTANG,VOY_04_2025,19,BALIKPAPAN,2025-02-21 04:00:00,2.0,PARE-PARE
KM BK SIGUNTANG,VOY_04_2025,20,PARE-PARE,2025-02-21 22:00:00,4.0,MAKASSAR
KM BK SIGUNTANG,VOY_04_2025,21,MAKASSAR,2025-02-22 07:00:00,0.0,
KM CIREMAI,VOY_03_2025,1,TANJUNG PRIOK,2025-02-04 12:00:00,34.0,SURABAYA
KM CIREMAI,VOY_03_2025,2,SURABAYA,2025-02-07 01:00:00,4.0,MAKASSAR
KM CIREMAI,VOY_03_2025,3,MAKASSAR,2025-02-08 10:00:00,4.0,BAU-BAU
KM CIREMAI,VOY_03_2025,4,BAU-BAU,2025-02-09 07:00:00,2.0,AMBON
KM CIREMAI,VOY_03_2025,5,AMBON,2025-02-10 10:00:00,3.0,SORONG
KM CIREMAI,VOY_03_2025,6,SORONG,2025-02-11 11:00:00,3.0,SERUI
KM CIREMAI,VOY_03_2025,7,SERUI,2025-02-12 14:00:00,2.0,JAYAPURA
KM CIREMAI,VOY_03_2025,8,JAYAPURA,2025-02-13 11:00:00,6.0,SERUI
KM CIREMAI,VOY_03_2025,9,SERUI,2025-02-14 15:00:00,2.0,SORONG
KM CIREMAI,VOY_03_2025,10,SORONG,2025-02-15 16:00:00,3.0,AMBON
KM CIREMAI,VOY_03_2025,11,AMBON,2025-02-16 17:00:00,3.0,BAU-BAU
KM CIREMAI,VOY_03_2025,12,BAU-BAU,2025-02-17 21:00:00,2.0,MAKASSAR
KM CIREMAI,VOY_03_2025,13,MAKASSAR,2025-02-18 15:00:00,3.0,SURABAYA
KM CIREMAI,VOY_03_2025,14,SURABAYA,2025-02-19 23:00:00,2.0,TANJUNG PRIOK
KM CIREMAI,VOY_03_2025,15,TANJUNG PRIOK,2025-02-21 04:00:00,0.0,
KM CIREMAI,VOY_04_2025,1,TANJUNG PRIOK,2025-02-21 04:00:00,15.0,SURABAYA
KM CIREMAI,VOY_04_2025,2,SURABAYA,2025-02-22 22:00:00,4.0,MAKASSAR
KM CIREMAI,VOY_04_2025,3,MAKASSAR,2025-02-24 08:00:00,4.0,BAU-BAU
KM CIREMAI,VOY_04_2025,4,BAU-BAU,2025-02-25 04:00:00,2.0,AMBON
KM CIREMAI,VOY_04_2025,5,AMBON,2025-02-26 08:00:00,3.0,SORONG
KM CIREMAI,VOY_04_2025,6,SORONG,2025-02-27 09:00:00,3.0,AMBON
KM CIREMAI,VOY_04_2025,7,AMBON,2025-02-28 11:00:00,3.0,BAU-BAU
KM CIREMAI,VOY_04_2025,8,BAU-BAU,2025-03-01 17:00:00,2.0,MAKASSAR
KM CIREMAI,VOY_04_2025,9,MAKASSAR,2025-03-02 12:00:00,3.0,SURABAYA
KM CIREMAI,VOY_04_2025,10,SURABAYA,2025-03-03 22:00:00,2.0,TANJUNG PRIOK
KM CIREMAI,VOY_04_2025,11,TANJUNG PRIOK,2025-03-05 03:00:00,0.0,
KM DOBONSOLO,VOY_02_2025,1,TANJUNG PRIOK,2025-01-20 12:00:00,756.0,SURABAYA
KM DOBONSOLO,VOY_02_2025,2,SURABAYA,2025-02-22 03:00:00,4.0,MAKASSAR
KM DOBONSOLO,VOY_02_2025,3,MAKASSAR,2025-02-23 13:00:00,4.0,BAU-BAU
KM DOBONSOLO,VOY_02_2025,4,BAU-BAU,2025-02-24 09:00:00,3.0,SORONG
KM DOBONSOLO,VOY_02_2025,5,SORONG,2025-02-26 06:00:00,4.0,MANOKWARI
KM DOBONSOLO,VOY_02_2025,6,MANOKWARI,2025-02-27 02:00:00,3.0,BIAK
KM DOBONSOLO,VOY_02_2025,7,BIAK,2025-02-27 15:00:00,3.0,JAYAPURA
KM DOBONSOLO,VOY_02_2025,8,JAYAPURA,2025-02-28 16:00:00,6.0,BIAK
KM DOBONSOLO,VOY_02_2025,9,BIAK,2025-03-01 20:00:00,3.0,MANOKWARI
KM DOBONSOLO,VOY_02_2025,10,MANOKWARI,2025-03-02 10:00:00,3.0,SORONG
KM DOBONSOLO,VOY_02_2025,11,SORONG,2025-03-03 05:00:00,4.0,BAU-BAU
KM DOBONSOLO,VOY_02_2025,12,BAU-BAU,2025-03-05 05:00:00,3.0,MAKASSAR
KM DOBONSOLO,VOY_02_2025,13,MAKASSAR,2025-03-06 01:00:00,3.0,SURABAYA
KM DOBONSOLO,VOY_02_2025,14,SURABAYA,2025-03-07 12:00:00,2.0,TANJUNG PRIOK
KM DOBONSOLO,VOY_02_2025,15,TANJUNG PRIOK,2025-03-08 18:00:00,0.0,
KM DOROLONDA,VOY_03_2025,1,SURABAYA,2025-02-04 22:00:00,12.0,BALIKPAPAN
KM DOROLONDA,VOY_03_2025,2,BALIKPAPAN,2025-02-06 15:00:00,2.0,PANTOLOAN
KM DOROLONDA,VOY_03_2025,3,PANTOLOAN,2025-02-07 05:00:00,2.0,BITUNG
KM DOROLONDA,VOY_03_2025,4,BITUNG,2025-02-08 12:00:00,3.0,TERNATE
KM DOROLONDA,VOY_03_2025,5,TERNATE,2025-02-09 00:00:00,2.0,SORONG
KM DOROLONDA,VOY_03_2025,6,SORONG,2025-02-09 21:00:00,3.0,MANOKWARI
KM DOROLONDA,VOY_03_2025,7,MANOKWARI,2025-02-10 12:00:00,2.0,NABIRE
KM DOROLONDA,VOY_03_2025,8,NABIRE,2025-02-11 00:00:00,2.0,SERUI
KM DOROLONDA,VOY_03_2025,9,SERUI,2025-02-11 08:00:00,2.0,JAYAPURA
KM DOROLONDA,VOY_03_2025,10,JAYAPURA,2025-02-12 05:00:00,6.0,SERUI
KM DOROLONDA,VOY_03_2025,11,SERUI,2025-02-13 06:00:00,2.0,NABIRE
KM DOROLONDA,VOY_03_2025,12,NABIRE,2025-02-13 14:00:00,2.0,MANOKWARI
KM DOROLONDA,VOY_03_2025,13,MANOKWARI,2025-02-14 02:00:00,2.0,SORONG
KM DOROLONDA,VOY_03_2025,14,SORONG,2025-02-14 16:00:00,3.0,TERNATE
KM DOROLONDA,VOY_03_2025,15,TERNATE,2025-02-15 14:00:00,2.0,BITUNG
KM DOROLONDA,VOY_03_2025,16,BITUNG,2025-02-16 00:00:00,2.0,PANTOLOAN
KM DOROLONDA,VOY_03_2025,17,PANTOLOAN,2025-02-17 05:00:00,2.0,BALIKPAPAN
KM DOROLONDA,VOY_03_2025,18,BALIKPAPAN,2025-02-17 19:00:00,2.0,SURABAYA
KM DOROLONDA,VOY_03_2025,19,SURABAYA,2025-02-19 02:00:00,0.0,
KM DOROLONDA,VOY_04_2025,1,SURABAYA,2025-02-19 02:00:00,11.0,MAKASSAR
KM DOROLONDA,VOY_04_2025,2,MAKASSAR,2025-02-20 16:00:00,3.0,BAU-BAU
KM DOROLONDA,VOY_04_2025,3,BAU-BAU,2025-02-21 09:00:00,2.0,NAMLEA
KM DOROLONDA,VOY_04_2025,4,NAMLEA,2025-02-22 10:00:00,2.0,AMBON
KM DOROLONDA,VOY_04_2025,5,AMBON,2025-02-22 17:00:00,3.0,SORONG
KM DOROLONDA,VOY_04_2025,6,SORONG,2025-02-23 16:00:00,3.0,MANOKWARI
KM DOROLONDA,VOY_04_2025,7,MANOKWARI,2025-02-24 08:00:00,2.0,NABIRE
KM DOROLONDA,VOY_04_2025,8,NABIRE,2025-02-24 21:00:00,2.0,WAREN
KM DOROLONDA,VOY_04_2025,9,WAREN,2025-02-25 06:00:00,2.0,JAYAPURA
KM DOROLONDA,VOY_04_2025,10,JAYAPURA,2025-02-26 04:00:00,5.0,WAREN
KM DOROLONDA,VOY_04_2025,11,WAREN,2025-02-27 04:00:00,2.0,NABIRE
KM DOROLONDA,VOY_04_2025,12,NABIRE,2025-02-27 12:00:00,2.0,MANOKWARI
KM DOROLONDA,VOY_04_2025,13,MANOKWARI,2025-02-28 00:00:00,2.0,SORONG
KM DOROLONDA,VOY_04_2025,14,SORONG,2025-02-28 14:00:00,3.0,AMBON
KM DOROLONDA,VOY_04_2025,15,AMBON,2025-03-01 13:00:00,3.0,NAMLEA
KM DOROLONDA,VOY_04_2025,16,NAMLEA,2025-03-01 21:00:00,2.0,BAU-BAU
KM DOROLONDA,VOY_04_2025,17,BAU-BAU,2025-03-02 23:00:00,2.0,MAKASSAR
KM DOROLONDA,VOY_04_2025,18,MAKASSAR,2025-03-03 16:00:00,3.0,SURABAYA
KM DOROLONDA,VOY_04_2025,19,SURABAYA,2025-03-04 23:00:00,0.0,
KM EGON,VOY_03_2025,1,WAINGAPU,2025-02-05 06:00:00,7.0,LEMBAR
KM EGON,VOY_03_2025,2,LEMBAR,2025-02-06 15:00:00,3.0,SURABAYA
KM EGON,VOY_03_2025,3,SURABAYA,2025-02-07 16:00:00,4.0,BATULICIN
KM EGON,VOY_03_2025,4,BATULICIN,2025-02-08 21:00:00,3.0,PARE-PARE
KM EGON,VOY_03_2025,5,PARE-PARE,2025-02-09 20:00:00,3.0,BONTANG
KM EGON,VOY_03_2025,6,BONTANG,2025-02-11 00:00:00,4.0,PARE-PARE
KM EGON,VOY_03_2025,7,PARE-PARE,2025-02-12 05:00:00,3.0,BONTANG
KM EGON,VOY_03_2025,8,BONTANG,2025-02-13 08:00:00,7.0,PARE-PARE
KM EGON,VOY_03_2025,9,PARE-PARE,2025-02-14 16:00:00,2.0,BATULICIN
KM EGON,VOY_03_2025,10,BATULICIN,2025-02-15 16:00:00,3.0,SURABAYA
KM EGON,VOY_03_2025,11,SURABAYA,2025-02-16 20:00:00,4.0,LEMBAR
KM EGON,VOY_03_2025,12,LEMBAR,2025-02-17 22:00:00,3.0,WAINGAPU
KM EGON,VOY_03_2025,13,WAINGAPU,2025-02-19 05:00:00,0.0,
KM EGON,VOY_04_2025,1,WAINGAPU,2025-02-19 05:00:00,6.0,LEMBAR
KM EGON,VOY_04_2025,2,LEMBAR,2025-02-20 13:00:00,3.0,SURABAYA
KM EGON,VOY_04_2025,3,SURABAYA,2025-02-21 14:00:00,4.0,BATULICIN
KM EGON,VOY_04_2025,4,BATULICIN,2025-02-22 19:00:00,4.0,PARE-PARE
KM EGON,VOY_04_2025,5,PARE-PARE,2025-02-23 19:00:00,3.0,BONTANG
KM EGON,VOY_04_2025,6,BONTANG,2025-02-24 23:00:00,4.0,PARE-PARE
KM EGON,VOY_04_2025,7,PARE-PARE,2025-02-26 04:00:00,3.0,BONTANG
KM EGON,VOY_04_2025,8,BONTANG,2025-02-27 07:00:00,6.0,PARE-PARE
KM EGON,VOY_04_2025,9,PARE-PARE,2025-02-28 15:00:00,2.0,BATULICIN
KM EGON,VOY_04_2025,10,BATULICIN,2025-03-01 15:00:00,3.0,SURABAYA
KM EGON,VOY_04_2025,11,SURABAYA,2025-03-02 19:00:00,4.0,LEMBAR
KM EGON,VOY_04_2025,12,LEMBAR,2025-03-03 21:00:00,3.0,WAINGAPU
KM EGON,VOY_04_2025,13,WAINGAPU,2025-03-05 04:00:00,0.0,
KM GUNUNG DEMPO,VOY_03_2025,1,TANJUNG PRIOK,2025-02-01 11:00:00,11.0,SURABAYA
KM GUNUNG DEMPO,VOY_03_2025,2,SURABAYA,2025-02-02 23:00:00,4.0,MAKASSAR
KM GUNUNG DEMPO,VOY_03_2025,3,MAKASSAR,2024-12-28 04:00:00,3.0,SORONG
KM GUNUNG DEMPO,VOY_03_2025,4,SORONG,2025-02-03 11:00:00,2.0,MANOKWARI
KM GUNUNG DEMPO,VOY_03_2025,5,MANOKWARI,2025-02-04 01:00:00,2.0,WASIOR
KM GUNUNG DEMPO,VOY_03_2025,6,WASIOR,2025-02-04 10:00:00,1.0,NABIRE
KM GUNUNG DEMPO,VOY_03_2025,7,NABIRE,2025-02-04 18:00:00,2.0,JAYAPURA
KM GUNUNG DEMPO,VOY_03_2025,8,JAYAPURA,2025-02-05 17:00:00,5.0,NABIRE
KM GUNUNG DEMPO,VOY_03_2025,9,NABIRE,2025-02-06 21:00:00,2.0,WASIOR
KM GUNUNG DEMPO,VOY_03_2025,10,WASIOR,2025-02-07 06:00:00,1.0,MANOKWARI
KM GUNUNG DEMPO,VOY_03_2025,11,MANOKWARI,2025-02-07 14:00:00,2.0,SORONG
KM GUNUNG DEMPO,VOY_03_2025,12,SORONG,2025-02-08 05:00:00,2.0,MAKASSAR
KM GUNUNG DEMPO,VOY_03_2025,13,MAKASSAR,2025-02-10 08:00:00,2.0,SURABAYA
KM GUNUNG DEMPO,VOY_03_2025,14,SURABAYA,2025-02-11 12:00:00,2.0,TANJUNG PRIOK
KM GUNUNG DEMPO,VOY_03_2025,15,TANJUNG PRIOK,2025-02-12 15:00:00,0.0,
KM GUNUNG DEMPO,VOY_04_2025,1,TANJUNG PRIOK,2025-02-16 14:00:00,13.0,SURABAYA
KM GUNUNG DEMPO,VOY_04_2025,2,SURABAYA,2025-02-18 04:00:00,4.0,MAKASSAR
KM GUNUNG DEMPO,VOY_04_2025,3,MAKASSAR,2025-02-19 10:00:00,4.0,SORONG
KM GUNUNG DEMPO,VOY_04_2025,4,SORONG,2025-02-21 15:00:00,3.0,MANOKWARI
KM GUNUNG DEMPO,VOY_04_2025,5,MANOKWARI,2025-02-22 06:00:00,2.0,WASIOR
KM GUNUNG DEMPO,VOY_04_2025,6,WASIOR,2025-02-22 16:00:00,1.0,NABIRE
KM GUNUNG DEMPO,VOY_04_2025,7,NABIRE,2025-02-23 00:00:00,2.0,JAYAPURA
KM GUNUNG DEMPO,VOY_04_2025,8,JAYAPURA,2025-02-24 00:00:00,6.0,NABIRE
KM GUNUNG DEMPO,VOY_04_2025,9,NABIRE,2025-02-25 05:00:00,2.0,WASIOR
KM GUNUNG DEMPO,VOY_04_2025,10,WASIOR,2025-02-25 14:00:00,1.0,MANOKWARI
KM GUNUNG DEMPO,VOY_04_2025,11,MANOKWARI,2025-02-25 22:00:00,2.0,SORONG
KM GUNUNG DEMPO,VOY_04_2025,12,SORONG,2025-02-26 14:00:00,3.0,MAKASSAR
KM GUNUNG DEMPO,VOY_04_2025,13,MAKASSAR,2025-02-28 18:00:00,2.0,SURABAYA
KM GUNUNG DEMPO,VOY_04_2025,14,SURABAYA,2025-03-01 23:00:00,2.0,TANJUNG PRIOK
KM GUNUNG DEMPO,VOY_04_2025,15,TANJUNG PRIOK,2025-03-03 03:00:00,0.0,
KM JETLINER,VOY_06_2025,1,KENDARI,2025-02-01 21:00:00,10.0,WANCI
KM JETLINER,VOY_06_2025,2,WANCI,2025-02-02 20:00:00,2.0,KENDARI
KM JETLINER,VOY_06_2025,3,KENDARI,2025-02-03 11:00:00,6.0,WANCI
KM JETLINER,VOY_06_2025,4,WANCI,2025-02-04 06:00:00,2.0,KENDARI
KM JETLINER,VOY_06_2025,5,KENDARI,2025-02-04 21:00:00,2.0,RAHA
KM JETLINER,VOY_06_2025,6,RAHA,2025-02-05 07:00:00,1.0,KENDARI
KM JETLINER,VOY_06_2025,7,KENDARI,2025-02-05 16:00:00,2.0,WANCI
KM JETLINER,VOY_06_2025,8,WANCI,2025-02-06 07:00:00,2.0,KENDARI
KM JETLINER,VOY_06_2025,9,KENDARI,2025-02-06 22:00:00,19.0,WANCI
KM JETLINER,VOY_06_2025,10,WANCI,2025-02-08 06:00:00,2.0,KENDARI
KM JETLINER,VOY_06_2025,11,KENDARI,2025-02-08 21:00:00,0.0,
KM JETLINER,VOY_07_2025,1,KENDARI,2025-02-08 21:00:00,10.0,WANCI
KM JETLINER,VOY_07_2025,2,WANCI,2025-02-09 20:00:00,2.0,KENDARI
KM JETLINER,VOY_07_2025,3,KENDARI,2025-02-10 11:00:00,6.0,WANCI
KM JETLINER,VOY_07_2025,4,WANCI,2025-02-11 06:00:00,2.0,KENDARI
KM JETLINER,VOY_07_2025,5,KENDARI,2025-02-11 21:00:00,2.0,RAHA
KM JETLINER,VOY_07_2025,6,RAHA,2025-02-12 07:00:00,1.0,KENDARI
KM JETLINER,VOY_07_2025,7,KENDARI,2025-02-12 16:00:00,2.0,WANCI
KM JETLINER,VOY_07_2025,8,WANCI,2025-02-13 07:00:00,2.0,KENDARI
KM JETLINER,VOY_07_2025,9,KENDARI,2025-02-13 22:00:00,19.0,WANCI
KM JETLINER,VOY_07_2025,10,WANCI,2025-02-15 06:00:00,2.0,KENDARI
KM JETLINER,VOY_07_2025,11,KENDARI,2025-02-15 21:00:00,0.0,
KM JETLINER,VOY_08_2025,1,KENDARI,2025-02-15 21:00:00,10.0,WANCI
KM JETLINER,VOY_08_2025,2,WANCI,2025-02-16 20:00:00,2.0,KENDARI
KM JETLINER,VOY_08_2025,3,KENDARI,2025-02-17 11:00:00,6.0,WANCI
KM JETLINER,VOY_08_2025,4,WANCI,2025-02-18 06:00:00,2.0,KENDARI
KM JETLINER,VOY_08_2025,5,KENDARI,2025-02-18 21:00:00,2.0,RAHA
KM JETLINER,VOY_08_2025,6,RAHA,2025-02-19 07:00:00,1.0,KENDARI
KM JETLINER,VOY_08_2025,7,KENDARI,2025-02-19 16:00:00,2.0,WANCI
KM JETLINER,VOY_08_2025,8,WANCI,2025-02-20 07:00:00,2.0,KENDARI
KM JETLINER,VOY_08_2025,9,KENDARI,2025-02-20 22:00:00,19.0,WANCI
KM JETLINER,VOY_08_2025,10,WANCI,2025-02-22 06:00:00,2.0,KENDARI
KM JETLINER,VOY_08_2025,11,KENDARI,2025-02-22 21:00:00,0.0,
KM JETLINER,VOY_09_2025,1,KENDARI,2025-02-22 21:00:00,10.0,WANCI
KM JETLINER,VOY_09_2025,2,WANCI,2025-02-23 20:00:00,2.0,KENDARI
KM JETLINER,VOY_09_2025,3,KENDARI,2025-02-24 11:00:00,6.0,WANCI
KM JETLINER,VOY_09_2025,4,WANCI,2025-02-25 06:00:00,2.0,KENDARI
KM JETLINER,VOY_09_2025,5,KENDARI,2025-02-25 21:00:00,2.0,RAHA
KM JETLINER,VOY_09_2025,6,RAHA,2025-02-26 07:00:00,1.0,KENDARI
KM JETLINER,VOY_09_2025,7,KENDARI,2025-02-26 16:00:00,2.0,WANCI
KM JETLINER,VOY_09_2025,8,WANCI,2025-02-27 07:00:00,2.0,KENDARI
KM JETLINER,VOY_09_2025,9,KENDARI,2025-02-27 22:00:00,19.0,WANCI
KM JETLINER,VOY_09_2025,10,WANCI,2025-03-01 06:00:00,2.0,KENDARI
KM JETLINER,VOY_09_2025,11,KENDARI,2025-03-01 21:00:00,0.0,
KM LABOBAR,VOY_03_2025,1,TANJUNG PRIOK,2025-01-28 05:00:00,14.0,SURABAYA
KM LABOBAR,VOY_03_2025,2,SURABAYA,2025-01-29 19:00:00,4.0,MAKASSAR
KM LABOBAR,VOY_03_2025,3,MAKASSAR,2025-01-31 02:00:00,3.0,BAU-BAU
KM LABOBAR,VOY_03_2025,4,BAU-BAU,2025-01-31 20:00:00,2.0,AMBON
KM LABOBAR,VOY_03_2025,5,AMBON,2025-02-01 22:00:00,3.0,BANDA
KM LABOBAR,VOY_03_2025,6,BANDA,2025-02-02 09:00:00,2.0,TUAL
KM LABOBAR,VOY_03_2025,7,TUAL,2025-02-02 23:00:00,3.0,DOBO
KM LABOBAR,VOY_03_2025,8,DOBO,2025-02-03 09:00:00,3.0,KAIMANA
KM LABOBAR,VOY_03_2025,9,KAIMANA,2025-02-03 21:00:00,2.0,FAK-FAK
KM LABOBAR,VOY_03_2025,10,FAK-FAK,2025-02-04 09:00:00,4.0,KAIMANA
KM LABOBAR,VOY_03_2025,11,KAIMANA,2025-02-04 23:00:00,2.0,DOBO
KM LABOBAR,VOY_03_2025,12,DOBO,2025-02-05 10:00:00,2.0,TUAL
KM LABOBAR,VOY_03_2025,13,TUAL,2025-02-05 19:00:00,2.0,BANDA
KM LABOBAR,VOY_03_2025,14,BANDA,2025-02-06 10:00:00,1.0,AMBON
KM LABOBAR,VOY_03_2025,15,AMBON,2025-02-06 19:00:00,2.0,BAU-BAU
KM LABOBAR,VOY_03_2025,16,BAU-BAU,2025-02-07 22:00:00,2.0,MAKASSAR
KM LABOBAR,VOY_03_2025,17,MAKASSAR,2025-02-08 14:00:00,2.0,SURABAYA
KM LABOBAR,VOY_03_2025,18,SURABAYA,2025-02-09 20:00:00,3.0,TANJUNG PRIOK
KM LABOBAR,VOY_03_2025,19,TANJUNG PRIOK,2025-02-11 00:00:00,0.0,
KM LABOBAR,VOY_04_2025,1,TANJUNG PRIOK,2025-02-11 00:00:00,16.0,SURABAYA
KM LABOBAR,VOY_04_2025,2,SURABAYA,2025-02-12 17:00:00,4.0,MAKASSAR
KM LABOBAR,VOY_04_2025,3,MAKASSAR,2025-02-14 00:00:00,3.0,BAU-BAU
KM LABOBAR,VOY_04_2025,4,BAU-BAU,2025-02-14 18:00:00,2.0,AMBON
KM LABOBAR,VOY_04_2025,5,AMBON,2025-02-15 20:00:00,3.0,BANDA
KM LABOBAR,VOY_04_2025,6,BANDA,2025-02-16 07:00:00,2.0,TUAL
KM LABOBAR,VOY_04_2025,7,TUAL,2025-02-16 21:00:00,3.0,DOBO
KM LABOBAR,VOY_04_2025,8,DOBO,2025-02-17 08:00:00,3.0,KAIMANA
KM LABOBAR,VOY_04_2025,9,KAIMANA,2025-02-17 20:00:00,2.0,FAK-FAK
KM LABOBAR,VOY_04_2025,10,FAK-FAK,2025-02-18 08:00:00,4.0,KAIMANA
KM LABOBAR,VOY_04_2025,11,KAIMANA,2025-02-18 22:00:00,2.0,DOBO
KM LABOBAR,VOY_04_2025,12,DOBO,2025-02-19 09:00:00,2.0,TUAL
KM LABOBAR,VOY_04_2025,13,TUAL,2025-02-19 18:00:00,2.0,BANDA
KM LABOBAR,VOY_04_2025,14,BANDA,2025-02-20 09:00:00,1.0,AMBON
KM LABOBAR,VOY_04_2025,15,AMBON,2025-02-20 18:00:00,2.0,BAU-BAU
KM LABOBAR,VOY_04_2025,16,BAU-BAU,2025-02-21 21:00:00,2.0,MAKASSAR
KM LABOBAR,VOY_04_2025,17,MAKASSAR,2025-02-22 13:00:00,2.0,SURABAYA
KM LABOBAR,VOY_04_2025,18,SURABAYA,2025-02-23 19:00:00,3.0,TANJUNG PRIOK
KM LABOBAR,VOY_04_2025,19,TANJUNG PRIOK,2025-02-24 23:00:00,0.0,
KM LAMBELU,VOY_04_2025,1,MAKASSAR,2025-02-05 03:00:00,8.0,PARE-PARE
KM LAMBELU,VOY_04_2025,2,PARE-PARE,2025-02-05 16:00:00,3.0,BALIKPAPAN
KM LAMBELU,VOY_04_2025,3,BALIKPAPAN,2025-02-06 11:00:00,2.0,TARAKAN
KM LAMBELU,VOY_04_2025,4,TARAKAN,2025-02-07 15:00:00,3.0,NUNUKAN
KM LAMBELU,VOY_04_2025,5,NUNUKAN,2025-02-08 00:00:00,3.0,PANTOLOAN
KM LAMBELU,VOY_04_2025,6,PANTOLOAN,2025-02-09 00:00:00,2.0,BALIKPAPAN
KM LAMBELU,VOY_04_2025,7,BALIKPAPAN,2025-02-09 15:00:00,2.0,PARE-PARE
KM LAMBELU,VOY_04_2025,8,PARE-PARE,2025-02-10 09:00:00,3.0,MAKASSAR
KM LAMBELU,VOY_04_2025,9,MAKASSAR,2025-02-10 17:00:00,3.0,BAU-BAU
KM LAMBELU,VOY_04_2025,10,BAU-BAU,2025-02-11 11:00:00,2.0,MAUMERE
KM LAMBELU,VOY_04_2025,11,MAUMERE,2025-02-12 02:00:00,2.0,LARANTUKA
KM LAMBELU,VOY_04_2025,12,LARANTUKA,2025-02-12 09:00:00,2.0,BAU-BAU
KM LAMBELU,VOY_04_2025,13,BAU-BAU,2025-02-12 23:00:00,2.0,MAKASSAR
KM LAMBELU,VOY_04_2025,14,MAKASSAR,2025-02-13 16:00:00,4.0,PARE-PARE
KM LAMBELU,VOY_04_2025,15,PARE-PARE,2025-02-14 01:00:00,5.0,BALIKPAPAN
KM LAMBELU,VOY_04_2025,16,BALIKPAPAN,2025-02-14 22:00:00,2.0,PANTOLOAN
KM LAMBELU,VOY_04_2025,17,PANTOLOAN,2025-02-15 13:00:00,2.0,TARAKAN
KM LAMBELU,VOY_04_2025,18,TARAKAN,2025-02-16 10:00:00,4.0,NUNUKAN
KM LAMBELU,VOY_04_2025,19,NUNUKAN,2025-02-16 20:00:00,3.0,BALIKPAPAN
KM LAMBELU,VOY_04_2025,20,BALIKPAPAN,2025-02-18 02:00:00,2.0,PARE-PARE
KM LAMBELU,VOY_04_2025,21,PARE-PARE,2025-02-18 20:00:00,2.0,MAKASSAR
KM LAMBELU,VOY_04_2025,22,MAKASSAR,2025-02-19 03:00:00,0.0,
KM LAMBELU,VOY_05_2025,1,MAKASSAR,2025-02-19 03:00:00,8.0,PARE-PARE
KM LAMBELU,VOY_05_2025,2,PARE-PARE,2025-02-19 16:00:00,3.0,BALIKPAPAN
KM LAMBELU,VOY_05_2025,3,BALIKPAPAN,2025-02-20 11:00:00,2.0,TARAKAN
KM LAMBELU,VOY_05_2025,4,TARAKAN,2025-02-21 15:00:00,3.0,NUNUKAN
KM LAMBELU,VOY_05_2025,5,NUNUKAN,2025-02-22 00:00:00,3.0,PANTOLOAN
