Ship_Name,Port_Name,ETA_Planned,Optimized_Priority,Queue_Time,Actual_Arrival,Actual_Berth,Actual_Departure,Delay_Hours,Waiting_Time_Hours
KM NGGAPULU,TERNATE,2025-04-07 02:00:00,0.6302776964010164,2025-04-06 10:52:24.007030954,2025-04-07 02:00:00,2025-04-07 02:00:00,2025-04-07 04:00:00,0.0,0.0
KM TILONGKABILA,KENDARI,2025-04-07 02:00:00,0.5760808250626748,2025-04-06 12:10:26.616714586,2025-04-07 02:00:00,2025-04-07 02:00:00,2025-04-07 06:00:00,0.0,0.0
KM DOROLONDA,SURABAYA,2025-04-06 22:00:00,0.3427729560332356,2025-04-06 13:46:24.416598728,2025-04-06 22:00:00,2025-04-06 22:00:00,2025-04-07 07:00:00,0.0,0.0
KM DOBONSOLO,TANJUNG PRIOK,2025-04-07 01:00:00,0.4057911933685431,2025-04-06 15:15:39.640892958,2025-04-07 01:00:00,2025-04-07 04:00:00,2025-04-07 23:00:00,3.0,3.0
KM LAMBELU,MAKASSAR,2025-04-07 03:00:00,0.4709437818171743,2025-04-06 15:41:50.457250997,2025-04-07 03:00:00,2025-04-07 03:00:00,2025-04-07 11:00:00,0.0,0.0
KM TATAMAILAU,AGATS,2025-04-07 05:00:00,0.5179491751535353,2025-04-06 16:34:09.191266734,2025-04-07 05:00:00,2025-04-07 05:00:00,2025-04-07 07:00:00,0.0,0.0
KM TIDAR,MAKASSAR,2025-04-07 07:00:00,0.5556884386582377,2025-04-06 17:39:48.518899928,2025-04-07 07:00:00,2025-04-07 11:00:00,2025-04-07 16:00:00,4.0,4.0
KM SANGIANG,FAK-FAK,2025-04-07 07:00:00,0.4803508024892678,2025-04-06 19:28:17.690664929,2025-04-07 07:00:00,2025-04-07 07:00:00,2025-04-07 16:00:00,0.0,0.0
KM BINAIYA,PARE-PARE,2025-04-07 09:00:00,0.4635108190632582,2025-04-06 21:52:32.665232936,2025-04-07 09:00:00,2025-04-07 09:00:00,2025-04-07 11:00:00,0.0,0.0
KM LABOBAR,NABIRE,2025-04-07 10:00:00,0.5031483588983922,2025-04-06 21:55:27.981791181,2025-04-07 14:00:00,2025-04-07 14:00:00,2025-04-08 00:00:00,4.0,0.0
KM PANGRANGO,BANDA,2025-04-07 07:00:00,0.3559118302191181,2025-04-06 22:27:29.217869068,2025-04-07 07:00:00,2025-04-07 07:00:00,2025-04-07 09:00:00,0.0,0.0
KM KELUD,BELAWAN,2025-04-07 07:00:00,0.3107392099730587,2025-04-06 23:32:32.132258330,2025-04-07 07:00:00,2025-04-07 07:00:00,2025-04-07 12:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-04-07 11:00:00,0.440699513442026,2025-04-07 00:25:23.562038608,2025-04-07 11:00:00,2025-04-07 11:00:00,2025-04-07 17:00:00,0.0,0.0
KM LAMBELU,PARE-PARE,2025-04-07 16:00:00,0.5800450430418349,2025-04-07 02:04:44.108281186,2025-04-07 16:00:00,2025-04-07 16:00:00,2025-04-07 19:00:00,0.0,0.0
KM KELIMUTU,SEMARANG,2025-04-07 12:00:00,0.4007811523032915,2025-04-07 02:22:52.508440996,2025-04-07 12:00:00,2025-04-07 12:00:00,2025-04-08 00:00:00,0.0,0.0
KM GUNUNG DEMPO,MAKASSAR,2025-04-07 14:00:00,0.4554406354092025,2025-04-07 03:04:09.929100645,2025-04-07 14:00:00,2025-04-07 16:00:00,2025-04-07 19:00:00,2.0,2.0
KM TILONGKABILA,RAHA,2025-04-07 13:00:00,0.3893294726935354,2025-04-07 03:39:21.933559278,2025-04-07 13:00:00,2025-04-07 13:00:00,2025-04-07 14:00:00,0.0,0.0
KM SINABUNG,SORONG,2025-04-07 15:00:00,0.4032414773404791,2025-04-07 05:19:19.936357785,2025-04-07 16:00:00,2025-04-07 16:00:00,2025-04-07 19:00:00,1.0,0.0
KM SIRIMAU,MAUMERE,2025-04-07 14:00:00,0.3427413467931967,2025-04-07 05:46:27.147637067,2025-04-07 14:00:00,2025-04-07 14:00:00,2025-04-07 16:00:00,0.0,0.0
KM TILONGKABILA,BAU-BAU,2025-04-07 19:00:00,0.5128410941619711,2025-04-07 06:41:30.529464407,2025-04-07 19:00:00,2025-04-07 19:00:00,2025-04-07 21:00:00,0.0,0.0
KM AWU,KUMAI,2025-04-07 16:00:00,0.3856740979669134,2025-04-07 06:44:37.757935659,2025-04-07 16:00:00,2025-04-07 16:00:00,2025-04-08 04:00:00,0.0,0.0
KM EGON,PARE-PARE,2025-04-07 21:00:00,0.5642374136575603,2025-04-07 07:27:29.887459989,2025-04-07 21:00:00,2025-04-07 21:00:00,2025-04-08 00:00:00,0.0,0.0
KM LABOBAR,WASIOR,2025-04-07 19:00:00,0.3867679878433182,2025-04-07 09:43:03.245850336,2025-04-08 00:00:00,2025-04-08 00:00:00,2025-04-08 05:00:00,5.0,0.0
KM NGGAPULU,AMBON,2025-04-08 01:00:00,0.6284314311890098,2025-04-07 09:55:03.524345271,2025-04-08 01:00:00,2025-04-08 01:00:00,2025-04-08 04:00:00,0.0,0.0
KM CIREMAI,TANJUNG PRIOK,2025-04-07 23:00:00,0.5133776126042754,2025-04-07 10:40:44.174270990,2025-04-07 23:00:00,2025-04-07 23:00:00,2025-04-08 14:00:00,0.0,0.0
KM SIRIMAU,LEWOLEBA,2025-04-08 02:00:00,0.5855866646376476,2025-04-07 11:56:45.312175306,2025-04-08 02:00:00,2025-04-08 02:00:00,2025-04-08 04:00:00,0.0,0.0
KM LAWIT,KUMAI,2025-04-07 20:00:00,0.300377089017484,2025-04-07 12:47:27.419508888,2025-04-07 20:00:00,2025-04-08 04:00:00,2025-04-08 08:00:00,8.0,8.0
KM BK SIGUNTANG,TARAKAN,2025-04-08 05:00:00,0.6377772426946479,2025-04-07 13:41:36.046231181,2025-04-08 05:00:00,2025-04-08 05:00:00,2025-04-08 09:00:00,0.0,0.0
KM SANGIANG,GESER,2025-04-08 05:00:00,0.6343019029000089,2025-04-07 13:46:36.315589440,2025-04-08 05:00:00,2025-04-08 05:00:00,2025-04-08 07:00:00,0.0,0.0
KM JETLINER,WANCI,2025-04-08 06:00:00,0.6223024373009935,2025-04-07 15:03:53.069417194,2025-04-08 06:00:00,2025-04-08 06:00:00,2025-04-08 08:00:00,0.0,0.0
KM LABOBAR,MANOKWARI,2025-04-08 04:00:00,0.492329532362556,2025-04-07 16:11:02.728403877,2025-04-08 05:00:00,2025-04-08 05:00:00,2025-04-08 22:00:00,1.0,0.0
KM KELUD,BATAM,2025-04-08 10:00:00,0.6947099345435592,2025-04-07 17:19:37.061655438,2025-04-08 10:00:00,2025-04-08 10:00:00,2025-04-08 17:00:00,0.0,0.0
KM DOROLONDA,BALIKPAPAN,2025-04-08 10:00:00,0.6428639496174591,2025-04-07 18:34:16.554753052,2025-04-08 10:00:00,2025-04-08 10:00:00,2025-04-08 13:00:00,0.0,0.0
KM BK RAYA,BLINYU,2025-04-08 08:00:00,0.4808409488705452,2025-04-07 20:27:35.342017586,2025-04-08 08:00:00,2025-04-08 08:00:00,2025-04-08 09:00:00,0.0,0.0
KM LAMBELU,BALIKPAPAN,2025-04-08 11:00:00,0.5984338250323575,2025-04-07 20:38:15.317517203,2025-04-08 11:00:00,2025-04-08 13:00:00,2025-04-08 15:00:00,2.0,2.0
KM NGGAPULU,NAMLEA,2025-04-08 10:00:00,0.477931407876087,2025-04-07 22:31:46.726359507,2025-04-08 10:00:00,2025-04-08 10:00:00,2025-04-08 12:00:00,0.0,0.0
KM GUNUNG DEMPO,BAU-BAU,2025-04-08 07:00:00,0.325880000298534,2025-04-07 23:10:43.967974206,2025-04-08 07:00:00,2025-04-08 07:00:00,2025-04-08 09:00:00,0.0,0.0
KM PANGRANGO,SAUMLAKI,2025-04-08 12:00:00,0.4959466941021376,2025-04-08 00:05:50.205629577,2025-04-08 12:00:00,2025-04-08 12:00:00,2025-04-08 16:00:00,0.0,0.0
KM BK SIGUNTANG,NUNUKAN,2025-04-08 15:00:00,0.5349405561349571,2025-04-08 02:09:41.135949940,2025-04-08 15:00:00,2025-04-08 15:00:00,2025-04-08 18:00:00,0.0,0.0
KM BINAIYA,BONTANG,2025-04-08 14:00:00,0.4517315006739202,2025-04-08 03:09:30.398341774,2025-04-08 14:00:00,2025-04-08 14:00:00,2025-04-08 17:00:00,0.0,0.0
KM LABOBAR,SORONG,2025-04-08 19:00:00,0.5795217253844238,2025-04-08 05:05:29.322926787,2025-04-08 22:00:00,2025-04-08 22:00:00,2025-04-09 01:00:00,3.0,0.0
KM SIRIMAU,KUPANG,2025-04-08 17:00:00,0.4820572502661499,2025-04-08 05:25:50.253577004,2025-04-08 17:00:00,2025-04-08 17:00:00,2025-04-09 00:00:00,0.0,0.0
KM LEUSER,SAMPIT,2025-04-08 15:00:00,0.3915639503114249,2025-04-08 05:36:08.874693094,2025-04-08 15:00:00,2025-04-08 15:00:00,2025-04-09 12:00:00,0.0,0.0
KM TIDAR,SURABAYA,2025-04-08 20:00:00,0.5905426640672498,2025-04-08 05:49:37.113824590,2025-04-08 20:00:00,2025-04-08 20:00:00,2025-04-08 22:00:00,0.0,0.0
KM SANGIANG,BANDA,2025-04-08 17:00:00,0.3568798081121899,2025-04-08 08:26:05.584579106,2025-04-08 17:00:00,2025-04-08 17:00:00,2025-04-08 19:00:00,0.0,0.0
KM DOBONSOLO,SURABAYA,2025-04-09 00:00:00,0.637379033768308,2025-04-08 08:42:10.451482420,2025-04-09 00:00:00,2025-04-09 00:00:00,2025-04-09 04:00:00,0.0,0.0
KM TILONGKABILA,MAKASSAR,2025-04-08 19:00:00,0.4015264805035273,2025-04-08 09:21:48.112084494,2025-04-08 19:00:00,2025-04-08 19:00:00,2025-04-09 00:00:00,0.0,0.0
KM BK RAYA,KIJANG,2025-04-08 23:00:00,0.5433618360647734,2025-04-08 09:57:33.537364002,2025-04-08 23:00:00,2025-04-08 23:00:00,2025-04-09 02:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-04-08 21:00:00,0.3296182151075477,2025-04-08 13:05:20.986214709,2025-04-08 21:00:00,2025-04-08 21:00:00,2025-04-08 23:00:00,0.0,0.0
KM TATAMAILAU,MERAUKE,2025-04-09 02:00:00,0.4971159758659338,2025-04-08 14:04:09.179685185,2025-04-09 02:00:00,2025-04-09 02:00:00,2025-04-09 23:00:00,0.0,0.0
KM DOROLONDA,PANTOLOAN,2025-04-09 00:00:00,0.3507818475552074,2025-04-08 15:34:52.448371230,2025-04-09 00:00:00,2025-04-09 00:00:00,2025-04-09 04:00:00,0.0,0.0
KM EGON,BONTANG,2025-04-09 02:00:00,0.3436011052594829,2025-04-08 17:45:12.864505580,2025-04-09 02:00:00,2025-04-09 02:00:00,2025-04-09 05:00:00,0.0,0.0
KM LAWIT,SURABAYA,2025-04-09 04:00:00,0.3425140904216877,2025-04-08 19:46:46.782587565,2025-04-09 04:00:00,2025-04-09 04:00:00,2025-04-09 08:00:00,0.0,0.0
KM JETLINER,RAHA,2025-04-09 07:00:00,0.4588928808562214,2025-04-08 19:59:11.655094024,2025-04-09 07:00:00,2025-04-09 07:00:00,2025-04-09 08:00:00,0.0,0.0
KM WILIS,MAKASSAR,2025-04-09 14:00:00,0.6879145681775277,2025-04-08 21:29:24.181309461,2025-04-09 14:00:00,2025-04-09 14:00:00,2025-04-09 22:00:00,0.0,0.0
KM AWU,SURABAYA,2025-04-09 09:00:00,0.4707261314325952,2025-04-08 21:42:09.262244225,2025-04-09 09:00:00,2025-04-09 09:00:00,2025-04-09 15:00:00,0.0,0.0
KM LABOBAR,FAK-FAK,2025-04-09 11:00:00,0.5086749060587145,2025-04-08 22:47:30.488116528,2025-04-09 11:00:00,2025-04-09 11:00:00,2025-04-09 13:00:00,0.0,0.0
KM SINABUNG,BAU-BAU,2025-04-09 15:00:00,0.5428103806337019,2025-04-09 01:58:21.183113248,2025-04-09 15:00:00,2025-04-09 15:00:00,2025-04-09 18:00:00,0.0,0.0
KM SIRIMAU,KALABAHI,2025-04-09 15:00:00,0.5065933040379292,2025-04-09 02:50:30.338531124,2025-04-09 15:00:00,2025-04-09 15:00:00,2025-04-09 17:00:00,0.0,0.0
KM KELUD,BELAWAN,2025-04-09 15:00:00,0.5061513390495033,2025-04-09 02:51:08.524306124,2025-04-09 15:00:00,2025-04-09 15:00:00,2025-04-10 10:00:00,0.0,0.0
KM NGGAPULU,BAU-BAU,2025-04-09 13:00:00,0.4129577488713566,2025-04-09 03:05:20.450497514,2025-04-09 13:00:00,2025-04-09 18:00:00,2025-04-09 20:00:00,5.0,5.0
KM SANGIANG,AMBON,2025-04-09 13:00:00,0.3927410657364689,2025-04-09 03:34:27.171920370,2025-04-09 13:00:00,2025-04-09 13:00:00,2025-04-10 00:00:00,0.0,0.0
KM CIREMAI,SURABAYA,2025-04-09 16:00:00,0.4861160423721937,2025-04-09 04:19:59.573939042,2025-04-09 16:00:00,2025-04-09 16:00:00,2025-04-09 20:00:00,0.0,0.0
KM LAMBELU,TARAKAN,2025-04-09 15:00:00,0.4423465277187201,2025-04-09 04:23:01.260005104,2025-04-09 15:00:00,2025-04-09 15:00:00,2025-04-09 18:00:00,0.0,0.0
KM GUNUNG DEMPO,SORONG,2025-04-09 22:00:00,0.6552833961511345,2025-04-09 06:16:23.514572543,2025-04-09 22:00:00,2025-04-09 22:00:00,2025-04-10 02:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-04-09 16:00:00,0.3684110951369411,2025-04-09 07:09:29.281380167,2025-04-09 16:00:00,2025-04-09 16:00:00,2025-04-09 18:00:00,0.0,0.0
KM BK RAYA,LETUNG,2025-04-09 16:00:00,0.3583855253938187,2025-04-09 07:23:55.490605973,2025-04-09 16:00:00,2025-04-09 16:00:00,2025-04-09 18:00:00,0.0,0.0
KM PANGRANGO,BANDA,2025-04-09 20:00:00,0.5145077082616338,2025-04-09 07:39:06.534006196,2025-04-09 20:00:00,2025-04-09 20:00:00,2025-04-09 22:00:00,0.0,0.0
KM BINAIYA,AWERANGE,2025-04-09 20:00:00,0.4825386037859175,2025-04-09 08:25:08.664632897,2025-04-09 20:00:00,2025-04-09 20:00:00,2025-04-09 22:00:00,0.0,0.0
KM TILONGKABILA,BIMA,2025-04-09 20:00:00,0.4664408793902156,2025-04-09 08:48:19.508020686,2025-04-09 20:00:00,2025-04-09 20:00:00,2025-04-09 23:00:00,0.0,0.0
KM LAMBELU,NUNUKAN,2025-04-10 00:00:00,0.6195944925360012,2025-04-09 09:07:47.035844890,2025-04-10 00:00:00,2025-04-10 00:00:00,2025-04-10 03:00:00,0.0,0.0
KM BK RAYA,TAREMPA,2025-04-09 23:00:00,0.5010163388392731,2025-04-09 10:58:32.188324286,2025-04-09 23:00:00,2025-04-09 23:00:00,2025-04-10 01:00:00,0.0,0.0
KM BINAIYA,MAKASSAR,2025-04-10 04:00:00,0.6681422644211161,2025-04-09 11:57:52.508354015,2025-04-10 04:00:00,2025-04-10 04:00:00,2025-04-10 09:00:00,0.0,0.0
KM BK SIGUNTANG,BALIKPAPAN,2025-04-09 21:00:00,0.3529442102532185,2025-04-09 12:31:45.620234123,2025-04-09 21:00:00,2025-04-09 21:00:00,2025-04-09 23:00:00,0.0,0.0
KM KELIMUTU,PONTIANAK,2025-04-10 02:00:00,0.4681781654211508,2025-04-09 14:45:49.406507612,2025-04-10 02:00:00,2025-04-10 02:00:00,2025-04-10 05:00:00,0.0,0.0
KM EGON,PARE-PARE,2025-04-10 06:00:00,0.6197856232714436,2025-04-09 15:07:30.522149346,2025-04-10 06:00:00,2025-04-10 06:00:00,2025-04-10 09:00:00,0.0,0.0
KM LABOBAR,KAIMANA,2025-04-10 00:00:00,0.3451229584548355,2025-04-09 15:43:01.376389503,2025-04-10 00:00:00,2025-04-10 00:00:00,2025-04-10 05:00:00,0.0,0.0
KM TIDAR,TANJUNG PRIOK,2025-04-10 04:00:00,0.4330202381100215,2025-04-09 17:36:27.051427293,2025-04-10 04:00:00,2025-04-10 04:00:00,2025-04-10 06:00:00,0.0,0.0
KM TILONGKABILA,LABUAN BAJO,2025-04-10 06:00:00,0.5101417457227807,2025-04-09 17:45:23.753169551,2025-04-10 06:00:00,2025-04-10 06:00:00,2025-04-10 08:00:00,0.0,0.0
KM JETLINER,WANCI,2025-04-10 07:00:00,0.5262364285058825,2025-04-09 18:22:13.172577093,2025-04-10 07:00:00,2025-04-10 07:00:00,2025-04-10 09:00:00,0.0,0.0
KM SANGIANG,NAMLEA,2025-04-10 11:00:00,0.6533819798859563,2025-04-09 19:19:07.796937854,2025-04-10 11:00:00,2025-04-10 11:00:00,2025-04-10 16:00:00,0.0,0.0
KM NGGAPULU,MAKASSAR,2025-04-10 07:00:00,0.4579135457173288,2025-04-09 20:00:36.269650023,2025-04-10 07:00:00,2025-04-10 09:00:00,2025-04-10 12:00:00,2.0,2.0
KM SINABUNG,MAKASSAR,2025-04-10 11:00:00,0.6094226310417663,2025-04-09 20:22:25.884677993,2025-04-10 11:00:00,2025-04-10 12:00:00,2025-04-10 14:00:00,1.0,1.0
KM DOROLONDA,BITUNG,2025-04-10 09:00:00,0.5150927759955576,2025-04-09 20:38:15.984153986,2025-04-10 09:00:00,2025-04-10 09:00:00,2025-04-10 13:00:00,0.0,0.0
KM PANGRANGO,AMBON,2025-04-10 12:00:00,0.5849469739471973,2025-04-09 21:57:40.581450962,2025-04-10 12:00:00,2025-04-10 12:00:00,2025-04-11 17:00:00,0.0,0.0
KM BK SIGUNTANG,PARE-PARE,2025-04-10 14:00:00,0.6474623105024281,2025-04-09 22:27:39.256372592,2025-04-10 14:00:00,2025-04-10 14:00:00,2025-04-10 18:00:00,0.0,0.0
KM PANGRANGO,AMBON,2025-04-10 12:00:00,0.422412565385722,2025-04-10 01:51:43.554350675,2025-04-11 17:00:00,2025-04-11 17:00:00,2025-04-11 17:00:00,29.0,0.0
KM LABOBAR,DOBO,2025-04-10 11:00:00,0.3464745165186535,2025-04-10 02:41:04.601772788,2025-04-10 11:00:00,2025-04-10 11:00:00,2025-04-10 15:00:00,0.0,0.0
KM BK RAYA,NATUNA,2025-04-10 13:00:00,0.4230692117641076,2025-04-10 02:50:46.820103580,2025-04-10 13:00:00,2025-04-10 13:00:00,2025-04-10 16:00:00,0.0,0.0
KM GUNUNG DEMPO,MANOKWARI,2025-04-10 14:00:00,0.4560155921313381,2025-04-10 03:03:20.252839853,2025-04-10 14:00:00,2025-04-10 14:00:00,2025-04-10 17:00:00,0.0,0.0
KM DOBONSOLO,BALIKPAPAN,2025-04-10 15:00:00,0.3764940108681215,2025-04-10 05:57:50.917460994,2025-04-10 15:00:00,2025-04-10 15:00:00,2025-04-10 20:00:00,0.0,0.0
KM JETLINER,KENDARI,2025-04-10 22:00:00,0.6556608131558366,2025-04-10 06:15:50.905743336,2025-04-10 22:00:00,2025-04-10 22:00:00,2025-04-11 17:00:00,0.0,0.0
KM BK RAYA,MIDAI,2025-04-10 20:00:00,0.5659187599750928,2025-04-10 06:25:04.619138153,2025-04-10 20:00:00,2025-04-10 20:00:00,2025-04-10 22:00:00,0.0,0.0
KM LAWIT,SAMPIT,2025-04-10 17:00:00,0.4191747836398066,2025-04-10 06:56:23.298693522,2025-04-10 17:00:00,2025-04-10 17:00:00,2025-04-11 13:00:00,0.0,0.0
KM AWU,BENOA,2025-04-10 18:00:00,0.4318618251437068,2025-04-10 07:38:07.138307584,2025-04-10 18:00:00,2025-04-10 18:00:00,2025-04-10 21:00:00,0.0,0.0
KM LABOBAR,TUAL,2025-04-10 20:00:00,0.4858800067214884,2025-04-10 08:20:19.967419263,2025-04-10 20:00:00,2025-04-10 20:00:00,2025-04-11 03:00:00,0.0,0.0
KM LEUSER,SEMARANG,2025-04-10 19:00:00,0.4433615338660451,2025-04-10 08:21:33.563473974,2025-04-10 19:00:00,2025-04-10 19:00:00,2025-04-11 00:00:00,0.0,0.0
KM LAMBELU,PANTOLOAN,2025-04-11 00:00:00,0.6212472241711129,2025-04-10 09:05:24.239831615,2025-04-11 00:00:00,2025-04-11 00:00:00,2025-04-11 02:00:00,0.0,0.0
KM WILIS,LABUAN BAJO,2025-04-10 22:00:00,0.530315350212878,2025-04-10 09:16:20.753741608,2025-04-10 22:00:00,2025-04-10 22:00:00,2025-04-11 00:00:00,0.0,0.0
KM DOROLONDA,TERNATE,2025-04-10 22:00:00,0.5122592301391298,2025-04-10 09:42:20.802515980,2025-04-10 22:00:00,2025-04-10 22:00:00,2025-04-11 00:00:00,0.0,0.0
KM GUNUNG DEMPO,WASIOR,2025-04-11 00:00:00,0.5726017566987336,2025-04-10 10:15:27.208221228,2025-04-11 00:00:00,2025-04-11 00:00:00,2025-04-11 01:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PANDAN,2025-04-11 02:00:00,0.6479102355582695,2025-04-10 10:27:00.555647768,2025-04-11 02:00:00,2025-04-11 02:00:00,2025-04-11 03:00:00,0.0,0.0
KM CIREMAI,MAKASSAR,2025-04-11 03:00:00,0.6564077599011617,2025-04-10 11:14:46.369544540,2025-04-11 03:00:00,2025-04-11 03:00:00,2025-04-11 06:00:00,0.0,0.0
KM TILONGKABILA,MAKASSAR,2025-04-11 03:00:00,0.6228098515551104,2025-04-10 12:03:09.228825638,2025-04-11 03:00:00,2025-04-11 06:00:00,2025-04-11 10:00:00,3.0,3.0
KM BK SIGUNTANG,MAKASSAR,2025-04-10 23:00:00,0.4472438100317695,2025-04-10 12:15:58.134813257,2025-04-10 23:00:00,2025-04-11 10:00:00,2025-04-11 13:00:00,11.0,11.0
KM BK RAYA,SERASAN,2025-04-11 06:00:00,0.4954314431817813,2025-04-10 18:06:34.723309094,2025-04-11 06:00:00,2025-04-11 06:00:00,2025-04-11 08:00:00,0.0,0.0
KM SIRIMAU,SAUMLAKI,2025-04-11 12:00:00,0.6965462606220646,2025-04-10 19:16:58.403082252,2025-04-11 12:00:00,2025-04-11 12:00:00,2025-04-11 14:00:00,0.0,0.0
KM TATAMAILAU,AGATS,2025-04-11 11:00:00,0.6418543896569158,2025-04-10 19:35:43.780733643,2025-04-11 11:00:00,2025-04-11 11:00:00,2025-04-11 13:00:00,0.0,0.0
KM KELUD,BATAM,2025-04-11 08:00:00,0.452828920843302,2025-04-10 21:07:55.581239140,2025-04-11 08:00:00,2025-04-11 08:00:00,2025-04-11 11:00:00,0.0,0.0
KM SANGIANG,SANANA,2025-04-11 06:00:00,0.3483810479160548,2025-04-10 21:38:19.877460054,2025-04-11 06:00:00,2025-04-11 06:00:00,2025-04-11 08:00:00,0.0,0.0
KM GUNUNG DEMPO,NABIRE,2025-04-11 08:00:00,0.429388140766176,2025-04-10 21:41:40.864637804,2025-04-11 08:00:00,2025-04-11 08:00:00,2025-04-11 10:00:00,0.0,0.0
KM WILIS,BIMA,2025-04-11 10:00:00,0.4922801191809171,2025-04-10 22:11:06.997702769,2025-04-11 10:00:00,2025-04-11 10:00:00,2025-04-11 12:00:00,0.0,0.0
KM BINAIYA,BATULICIN,2025-04-11 10:00:00,0.4285740055763101,2025-04-10 23:42:51.205918209,2025-04-11 10:00:00,2025-04-11 10:00:00,2025-04-11 13:00:00,0.0,0.0
KM EGON,BONTANG,2025-04-11 11:00:00,0.4459060577016086,2025-04-11 00:17:53.716614580,2025-04-11 11:00:00,2025-04-11 11:00:00,2025-04-11 15:00:00,0.0,0.0
KM LABOBAR,BANDA,2025-04-11 11:00:00,0.4455314782876228,2025-04-11 00:18:26.080275950,2025-04-11 11:00:00,2025-04-11 11:00:00,2025-04-11 17:00:00,0.0,0.0
KM TIDAR,KIJANG,2025-04-11 16:00:00,0.6002783002568534,2025-04-11 01:35:35.954857810,2025-04-11 16:00:00,2025-04-11 16:00:00,2025-04-11 16:00:00,0.0,0.0
KM TIDAR,KIJANG,2025-04-11 16:00:00,0.5722977962345913,2025-04-11 02:15:53.470405332,2025-04-11 16:00:00,2025-04-11 16:00:00,2025-04-11 19:00:00,0.0,0.0
KM DOBONSOLO,MAKASSAR,2025-04-11 19:00:00,0.6971367929599852,2025-04-11 02:16:07.381088256,2025-04-11 19:00:00,2025-04-11 19:00:00,2025-04-11 23:00:00,0.0,0.0
KM LAMBELU,BALIKPAPAN,2025-04-11 15:00:00,0.509305137464392,2025-04-11 02:46:36.036123078,2025-04-11 15:00:00,2025-04-11 15:00:00,2025-04-11 17:00:00,0.0,0.0
KM NGGAPULU,SURABAYA,2025-04-11 17:00:00,0.4615354999363372,2025-04-11 05:55:23.332805501,2025-04-11 17:00:00,2025-04-11 17:00:00,2025-04-11 19:00:00,0.0,0.0
KM BK SIGUNTANG,MAUMERE,2025-04-11 20:00:00,0.4841818969366601,2025-04-11 08:22:46.684104672,2025-04-11 20:00:00,2025-04-11 20:00:00,2025-04-11 22:00:00,0.0,0.0
KM AWU,BIMA,2025-04-11 18:00:00,0.375263314591656,2025-04-11 08:59:37.249619280,2025-04-11 18:00:00,2025-04-11 18:00:00,2025-04-11 20:00:00,0.0,0.0
KM SINABUNG,SURABAYA,2025-04-11 21:00:00,0.4932727343512997,2025-04-11 09:09:41.235752049,2025-04-11 21:00:00,2025-04-11 21:00:00,2025-04-11 21:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PRIOK,2025-04-11 21:00:00,0.4809359915315654,2025-04-11 09:27:27.130331672,2025-04-11 21:00:00,2025-04-11 21:00:00,2025-04-11 21:00:00,0.0,0.0
KM LABOBAR,AMBON,2025-04-11 21:00:00,0.4698043640936211,2025-04-11 09:43:28.902942311,2025-04-11 21:00:00,2025-04-11 21:00:00,2025-04-12 03:00:00,0.0,0.0
KM SINABUNG,SURABAYA,2025-04-11 21:00:00,0.4427317451572145,2025-04-11 10:22:27.977218418,2025-04-11 21:00:00,2025-04-11 21:00:00,2025-04-12 06:00:00,0.0,0.0
KM DOROLONDA,AMBON,2025-04-11 21:00:00,0.4207288489320482,2025-04-11 10:54:09.027452272,2025-04-11 21:00:00,2025-04-12 03:00:00,2025-04-12 07:00:00,6.0,6.0
KM TATAMAILAU,TIMIKA,2025-04-12 00:00:00,0.5385589398707773,2025-04-11 11:04:28.507595164,2025-04-12 00:00:00,2025-04-12 00:00:00,2025-04-12 02:00:00,0.0,0.0
KM TILONGKABILA,LABUAN BAJO,2025-04-12 03:00:00,0.6517819726185207,2025-04-11 11:21:26.037565762,2025-04-12 03:00:00,2025-04-12 03:00:00,2025-04-12 05:00:00,0.0,0.0
KM BK SIGUNTANG,LEWOLEBA,2025-04-12 04:00:00,0.6752231512306566,2025-04-11 11:47:40.719733671,2025-04-12 04:00:00,2025-04-12 04:00:00,2025-04-12 06:00:00,0.0,0.0
KM CIREMAI,BAU-BAU,2025-04-11 22:00:00,0.4117104842064266,2025-04-11 12:07:08.214164566,2025-04-11 22:00:00,2025-04-11 22:00:00,2025-04-12 00:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PRIOK,2025-04-11 21:00:00,0.344302316659572,2025-04-11 12:44:12.279840612,2025-04-11 21:00:00,2025-04-11 21:00:00,2025-04-12 21:00:00,0.0,0.0
KM KELUD,BELAWAN,2025-04-12 09:00:00,0.6745420054117176,2025-04-11 16:48:39.570732429,2025-04-12 09:00:00,2025-04-12 09:00:00,2025-04-12 17:00:00,0.0,0.0
KM PANGRANGO,BANDA,2025-04-12 07:00:00,0.5609717393977967,2025-04-11 17:32:12.041716031,2025-04-12 07:00:00,2025-04-12 07:00:00,2025-04-13 16:00:00,0.0,0.0
KM SANGIANG,BACAN,2025-04-12 05:00:00,0.4762644549340717,2025-04-11 17:34:10.751093696,2025-04-12 05:00:00,2025-04-12 05:00:00,2025-04-12 07:00:00,0.0,0.0
